451,0.02257728,0.0218832,0.0070612,0.07127316,0.7809596
452,0.02333191,0.0254899,0.00710265,0.06917477,0.7554769
453,0.02427616,0.0261374,0.0077124,0.06607652,0.0071991
454,0.02556836,0.0295354,0.0079734,0.06341192,0.0068943
455,0.02578742,0.0333578,0.0084253,0.06061274,0.0657179
456,0.02684753,0.0329197,0.00849595,0.05805991,0.6279267
457,0.0279946,0.035889,0.00894,0.0551302,0.5951964
458,0.02821538,0.0397522,0.0088657,0.05221986,0.5633762
459,0.02897003,0.0399107,0.00952445,0.04975241,0.5353289
460,0.02958222,0.0432958,0.0099373,0.04780934,0.5132334
461,0.03031311,0.0438979,0.01031365,0.04563917,0.4890865
462,0.0319783,0.048837,0.0100535,0.0426881,0.4569474
463,0.03296381,0.0506259,0.01054015,0.04026507,0.4306907
464,0.03375432,0.0534368,0.0109568,0.03682204,0.0394164
465,0.03457896,0.0555534,0.0113684,0.03400912,0.3637256
466,0.03474645,0.0584665,0.01169975,0.03303915,0.3526747
467,0.03622428,0.0617152,0.0118562,0.02955016,0.3158528
468,0.03675947,0.0632103,0.01307205,0.02804409,0.2991873
469,0.03796658,0.0664672,0.0131757,0.02536926,0.2710222
470,0.03838916,0.0697674,0.0133294,0.02230252,0.2388776
471,0.03920327,0.0729723,0.01456405,0.02089469,0.2236293
472,0.04073983,0.0752767,0.01484645,0.01863701,0.1996373
473,0.04104669,0.0796241,0.01495035,0.01813943,0.1945519
474,0.04231451,0.0818449,0.01516665,0.01704397,0.1822693
475,0.04331845,0.0861705,0.01567375,0.01459315,0.1569911
476,0.04304766,0.0885704,0.0159399,0.01315802,0.0141469
477,0.04559898,0.0924322,0.0168027,0.01031106,0.1126106
478,0.04679906,0.0957214,0.0174289,0.01064082,0.1153342
479,0.04673196,0.0960994,0.0166824,0.01047212,0.0113312
480,0.04817803,0.0999637,0.01739745,0.01038741,0.1113217
481,0.04878549,0.1045901,0.01757835,0.00811603,0.00877139
482,0.04888174,0.1073566,0.0184021,0.00577878,0.00640182
483,0.05025446,0.1089914,0.0179639,0.00663962,0.00725514
484,0.0516749,0.113522,0.0184345,0.0038983,0.00442138
485,0.05169515,0.1168345,0.01925425,0.00246805,0.00299969
486,0.05330823,0.1203147,0.01942445,0.00219081,0.00269885
487,0.05360353,0.1198607,0.01977795,0.00176191,0.00220771
488,0.05564227,0.1258383,0.01995105,0.00029269,6.9237e-05
489,0.05680252,0.1274738,0.0201698,-0.00033156,5956000
490,0.05695387,0.1323103,0.02057705,8.489e-05,4.3417e-05
491,0.05834822,0.1330758,0.0213663,-0.00074266,-3.9338e-05
492,0.05884626,0.1359064,0.0210469,-0.00126978,-9.5786e-05
493,0.06054013,0.1399417,0.02131195,-0.00181289,-0.00152781
494,0.06138018,0.1441772,0.0219437,-0.00290354,-0.00263238
495,0.06162745,0.1467135,0.02211175,-0.00392885,-0.00365873
496,0.06239233,0.1483277,0.02207695,-0.00368549,-0.00337357
497,0.06455354,0.1517016,0.0229491,-0.00481262,-0.00453286
498,0.06517764,0.1552946,0.0232516,-0.00377292,-0.00350704
499,0.06639056,0.1584634,0.0234684,-0.00493068,-0.00470132
500,0.06726745,0.1605305,0.02336875,-0.00500185,-0.00474773
501,0.0687474,0.162419,0.02401,-0.0047452,-0.00454348
502,0.06946286,0.1667904,0.0242939,-0.00484358,-0.00459482
503,0.07010428,0.1695332,0.0246562,-0.00514384,-0.00049336
504,0.07097954,0.1733726,0.0248711,-0.00412862,-0.00392902
505,0.07296255,0.1768835,0.02505625,-0.00502715,-0.00486291
506,0.07394974,0.1791306,0.0255981,-0.00461222,-0.00444366
507,0.07488289,0.1836081,0.02564935,-0.00477717,-0.00455729
508,0.07532802,0.1856308,0.0257263,-0.00460106,-0.00443042
509,0.07685508,0.1886392,0.0260602,-0.00538624,-5.222e-05
510,0.07768904,0.1923166,0.0266236,-0.00414912,-0.00394104
511,0.07896597,0.1952123,0.02648755,-0.00442241,-0.00426881
512,0.07956808,0.1990432,0.0270932,-0.00458024,-0.00440436
513,0.08084702,0.2017868,0.0272143,-0.00359706,-0.00034275
514,0.08190182,0.2060628,0.0276293,-0.00396446,-0.00380974
515,0.08290866,0.2074114,0.0272669,-0.00403298,-0.00388362
516,0.08378562,0.2107628,0.0278623,-0.00420486,-0.00405014
517,0.08468623,0.2138857,0.02765545,-0.00310619,-0.00296955
518,0.08607097,0.2168733,0.02812255,-0.00360141,-0.00344245
519,0.087146,0.220678,0.027892,-0.003701,-0.00354844
520,0.08812257,0.2228293,0.02791155,-0.00321921,-0.00307833
521,0.08913254,0.2250796,0.0286201,-0.00366962,-0.00352878
522,0.0897611,0.228817,0.0283675,-0.0034303,-0.00032671
523,0.09050574,0.2320696,0.0285321,-0.00315122,-0.00300714
524,0.09145375,0.2340385,0.02870225,-0.00379275,-0.00362531
525,0.09255543,0.2365347,0.02883245,-0.00306179,-0.00292731
526,0.09342299,0.2392141,0.02876085,-0.00321247,-0.00306531
527,0.09373006,0.2419514,0.0289569,-0.00304918,-0.00289446
528,0.09445366,0.2434304,0.0290239,-0.00316498,-0.00303578
529,0.09574593,0.2458497,0.02884595,-0.00377129,-0.00362297
530,0.09652109,0.2479261,0.02858335,-0.00397477,-0.00384029
531,0.0968052,0.249827,0.028532,-0.0035336,-0.00338748
532,0.09776984,0.2514476,0.0288416,-0.00295852,-0.00281548
533,0.09867539,0.2536271,0.02890485,-0.00418067,-0.00407191
534,0.09934825,0.2553815,0.02879275,-0.00375125,-0.00361037
535,0.10005766,0.2570584,0.0287359,-0.00279898,-0.00264642
536,0.10089576,0.2591554,0.0283264,-0.00317228,-0.00300588
537,0.10138478,0.2610892,0.0284107,-0.00298134,-0.00287998
538,0.10166237,0.2613423,0.02806955,-0.00335361,-0.00324701
539,0.1026787,0.263443,0.0279305,-0.0033641,-0.00323066
540,0.10362576,0.2649624,0.0278354,-0.00278228,-0.00267672
541,0.10355439,0.2658571,0.02803885,-0.00395067,-0.00381195
542,0.10406545,0.2669155,0.02750875,-0.00318185,-0.00302825
543,0.10476685,0.2674795,0.02766975,-0.00300105,-0.00287297
544,0.10528711,0.2699619,0.02728765,-0.00195083,-0.00184203
545,0.10532715,0.2710385,0.02748825,-0.00134395,-0.00121587
546,0.10554796,0.2724174,0.0270394,-0.00203788,-0.00193232
547,0.10624226,0.2720174,0.0266049,-0.00073878,-6.075e-06
548,0.1060299,0.272657,0.0261555,-0.0003637,-2.2386e-05
549,0.10604338,0.2735382,0.0261467,-0.00045914,-3.1298e-05
550,0.10697346,0.2734224,0.0257369,1.662e-05,1.5214e-05
551,0.10691639,0.2736601,0.02543585,-0.00051867,-3.6395e-05
552,0.10744544,0.2735736,0.0254176,-0.00123632,-0.00112548
553,0.10756678,0.2737822,0.0251797,-0.00238634,-0.00022455
554,0.10786179,0.2736501,0.02473285,-0.00215687,-0.00204811
555,0.10760212,0.2725088,0.0246648,-0.00276636,-0.00263508
556,0.10782038,0.2731322,0.0241887,-0.00287414,-0.00027439
557,0.10785843,0.2720217,0.02375745,-0.00318179,-0.00301963
558,0.10775115,0.2718875,0.02388225,-0.00215995,-0.00203187
559,0.10720929,0.2712421,0.02317235,-0.00287237,-0.00273789
560,0.107117,0.269481,0.023183,-0.002602,-0.00246856
561,0.10695529,0.2695901,0.02255035,-0.00291237,-0.00276089
562,0.10694552,0.2685698,0.0222568,-0.00330456,-0.00321272
563,0.1062889,0.267312,0.0216485,-0.0034627,-0.00033625
564,0.10662194,0.2662816,0.0212051,-0.00386782,-0.00375802
565,0.1063099,0.265069,0.0210265,-0.0031627,-0.00302078
566,0.10620925,0.2641995,0.02024375,-0.00290025,-0.00275297
567,0.10592712,0.2626248,0.0203828,-0.00264536,-0.00250132
568,0.10521809,0.2607061,0.01991635,-0.00278977,-0.00264673
569,0.1047076,0.258564,0.019148,-0.0030948,-0.00294432
570,0.1045446,0.258354,0.018443,-0.0023828,-0.00224408
571,0.10420085,0.2563585,0.01816175,-0.00248405,-0.00233469
572,0.10386273,0.2541587,0.01764895,-0.00210069,-0.00195985
573,0.10322399,0.2522311,0.01730785,-0.00195547,-0.00180931
574,0.10230283,0.2502777,0.01669645,-0.00185199,-0.00171435
575,0.10162896,0.2480794,0.0162934,-0.00204188,-0.00188612
576,0.10093238,0.2457512,0.0159157,-0.00195114,-0.00181346
577,0.10018426,0.2431644,0.0155929,-0.00193178,-0.00178562
578,0.09941697,0.2406523,0.01517955,-0.00188541,-0.00173813
579,0.0988311,0.238193,0.0148075,-0.0021193,-0.00197314
580,0.09755469,0.2353171,0.01429935,-0.00202357,-0.00186997
581,0.09671903,0.2326147,0.01390145,-0.00192359,-0.00176999
582,0.09607474,0.2299156,0.0134891,-0.00182822,-0.00168094
583,0.09483412,0.2268928,0.0129438,-0.00159936,-0.00146384
584,0.09398929,0.2242121,0.01257435,-0.00182137,-0.00169217
585,0.09299992,0.2211418,0.0123288,-0.00183476,-0.00169924
586,0.09212563,0.2178397,0.01195845,-0.00113739,-9.8907e-05
587,0.09083876,0.2143924,0.0114824,-0.00133228,-1.185e-05
588,0.08950214,0.2111436,0.0111671,-0.00157142,-0.00143054
589,0.0885446,0.207368,0.010765,-0.0016128,-0.00146768
590,0.08707444,0.2039006,0.0103186,-0.00108332,-9.3396e-05
591,0.0858549,0.200169,0.0100105,-0.0011657,-0.00102586
592,0.0845989,0.196955,0.0095835,-0.0015637,-0.00014345
593,0.08330928,0.1929392,0.0094162,-0.00136184,-0.00121456
594,0.08197241,0.1890769,0.00889815,-0.00119773,-0.00105789
595,0.08050837,0.1858513,0.00867855,-0.00114261,-0.00100813
596,0.07915508,0.1815772,0.0082412,-0.00114924,-0.00010212
597,0.07754246,0.1781224,0.0080989,-0.00112138,-9.901e-06
598,0.07622413,0.1738037,0.00767295,-0.00081889,-6.8337e-05
599,0.07499288,0.1703332,0.0075222,-0.00102864,-8.8248e-05
600,0.0733213,0.166079,0.0070645,-0.0012019,-0.00105886
601,0.0719343,0.161986,0.0069585,-0.0007239,-5.7238e-05
602,0.07046647,0.1572773,0.00680505,-0.00032391,-1.7031e-05
603,0.06862043,0.1529297,0.00666545,5.121e-05,2.1121e-05
604,0.0672576,0.14871,0.006366,-8.88e-05,7.864e-07
605,0.06561831,0.1450649,0.00607965,8.657e-05,2.4873e-05
606,0.06421652,0.1413218,0.0056908,8.344e-05,2.3072e-05
607,0.06269373,0.1378257,0.00543595,-0.00040769,-2.7217e-05
608,0.06108365,0.1342135,0.00530275,-0.00090545,-7.5393e-05
609,0.05956607,0.1306353,0.00503405,-0.00088071,-7.3559e-05
610,0.05803803,0.1265897,0.00485445,-0.00134159,-0.00120815
611,0.05654578,0.1233852,0.0047047,-0.00157834,-0.00014513
612,0.05494974,0.1195636,0.0045521,-0.00169322,-0.00015545
613,0.05352845,0.1157265,0.00434275,-0.00163685,-0.00150557
614,0.05192966,0.1120274,0.0043409,-0.00198098,-0.00184754
615,0.05042141,0.1083569,0.00412115,-0.00171373,-0.00158773
616,0.04865212,0.1044138,0.0040188,-0.00153336,-0.00139144
617,0.04728558,0.1005522,0.0038747,-0.00148474,-0.00134922
618,0.04569429,0.0965971,0.00365235,-0.00136037,-0.00121421
619,0.04415279,0.0928061,0.00359085,-0.00112887,-9.9863e-05
620,0.04269675,0.0889085,0.00350625,-0.00140275,-0.00127035
621,0.041263,0.085375,0.003455,-0.001051,-8.9844e-05
622,0.03974046,0.0818274,0.0033629,-0.00094638,-8.087e-06
623,0.03820442,0.0788838,0.0032473,-0.00085126,-7.0294e-05
624,0.03695271,0.0754769,0.00326865,-0.00087263,-7.3279e-05
625,0.03546913,0.0725637,0.00294595,-0.00079189,-6.4037e-05
626,0.03442213,0.0693537,0.00297295,-0.00054089,-3.9477e-05
627,0.03279738,0.0661552,0.0030617,-0.00078414,-6.3054e-05
628,0.03206638,0.0636092,0.0031047,-0.00088914,-7.3442e-05
629,0.03052288,0.0604592,0.0028302,-0.00076364,-6.0892e-05
630,0.02900909,0.0571401,0.00264135,-0.00043277,-2.7165e-05
631,0.02815209,0.0549571,0.00270635,-0.00062177,-4.8193e-05
632,0.02696009,0.0525741,0.00260935,-0.00018077,-4204900
633,0.02575009,0.0498071,0.00274435,-0.00034077,-1.8605e-05
634,0.02476884,0.0472266,0.0027486,-0.00053652,-3.786e-06
635,0.0234503,0.045068,0.0024985,-0.0001029,4.758e-07
636,0.02255255,0.0429025,0.00250025,-0.00039715,-2.4987e-05
637,0.0217438,0.040793,0.002358,-4.34e-05,1.1556e-05
638,0.02078505,0.0384775,0.00244975,-0.00041865,-2.6829e-05
639,0.0198563,0.036494,0.0024625,-0.0002499,-9198000
640,0.01881255,0.0342575,0.00231825,-0.00015915,-867000
641,0.0178168,0.031935,0.002225,3.36e-05,1.8832e-05
642,0.0170238,0.03089,0.002209,6.06e-05,2.1316e-05
643,0.01617155,0.0290865,0.00215225,0.00022585,3.9225e-05
644,0.0158053,0.02735,0.0022275,5.5099e-05,2.2046e-05
645,0.01500159,0.0262471,0.00228285,5.973e-05,2.1865e-05
646,0.01392834,0.0243036,0.0021971,0.00030198,4.599e-06
647,0.01351884,0.0231026,0.0021626,-0.00020952,-5.48e-08
648,0.01288059,0.0219951,0.00210385,0.00016673,3.2033e-05
649,0.01243288,0.0206622,0.0019232,0.00036136,5.0864e-05
650,0.01174063,0.0191967,0.00218245,0.00037461,5.3037e-05
651,0.01124263,0.0182947,0.00214245,0.00012161,2.9225e-05
652,0.01076613,0.0173747,0.00193495,0.00048411,6.5687e-05
653,0.01020242,0.0163788,0.0020313,-5.126e-05,-9602000
654,0.00954717,0.0154343,0.00217455,0.00027299,4.1491e-05
655,0.00943592,0.0142748,0.0021968,0.00020724,3.7044e-05
656,0.00885921,0.0132269,0.00215915,0.00035987,5.1563e-05
657,0.00825846,0.0128614,0.0019619,0.00014462,3.0998e-05
658,0.00811496,0.0119404,0.0019804,0.00071212,8.5084e-05
659,0.0075375,0.011442,0.0021305,0.0003005,4.605e-06
660,0.00756675,0.0110975,0.00209525,9.825e-05,2.5401e-05
661,0.00705904,0.0100296,0.0021666,0.00040888,5.5824e-05
662,0.00674354,0.0092456,0.0020801,0.00032238,4.803e-06
663,0.00626508,0.0089592,0.0021112,0.00029976,4.5232e-05
664,0.00623358,0.0082222,0.0020237,0.00035926,5.0862e-05
665,0.00584562,0.0077088,0.0020513,0.00072814,8.775e-06
666,0.00547612,0.0075208,0.0020688,0.00045664,6.1456e-05
667,0.00531712,0.0071868,0.0019898,3.164e-05,1.8416e-05
668,0.00524991,0.0068779,0.00205365,0.00068277,8.3005e-05
669,0.00523295,0.0062645,0.00202825,0.00069365,8.5261e-05
670,0.00496224,0.0058916,0.0022026,0.00019228,3.4056e-05
671,0.00436828,0.0055632,0.0020452,0.00062816,7.8176e-05
672,0.00452228,0.0052752,0.0020202,0.00038916,5.4916e-05
673,0.00431278,0.0048612,0.0019997,0.00074266,8.8674e-05
674,0.00414482,0.0043458,0.0020133,0.00056454,7.3414e-05
675,0.00387936,0.0043514,0.0019144,0.00043492,5.9812e-05
676,0.00390536,0.0039554,0.0020324,0.00076692,9.2152e-05
677,0.0038884,0.004113,0.00214,0.0008828,0.00103856
678,0.00383944,0.0039576,0.0020876,0.00070868,8.6228e-05
679,0.00380798,0.0035812,0.0020837,0.00098906,0.00114586
680,0.00357977,0.0034033,0.00198655,0.00102919,0.00119135
681,0.00359452,0.0033898,0.0018908,0.00072844,8.8204e-05
682,0.00348806,0.0031144,0.0020979,0.00092782,0.00108462
683,0.00353481,0.0034099,0.00214715,0.00066707,8.3027e-05
684,0.00341689,0.0030641,0.00202935,0.00086983,0.00102559
685,0.00330739,0.0032771,0.00202285,0.00046533,6.1581e-05
686,0.00314993,0.0025827,0.00196395,0.00096071,0.00112711
687,0.00315372,0.0029308,0.0019878,0.00043284,6.014e-06
688,0.00326072,0.0025418,0.0021088,0.00069684,8.9328e-05
689,0.0029638,0.002657,0.002005,0.0013636,0.00152472
690,0.00282751,0.0028189,0.00218465,0.00084197,9.9453e-05
691,0.00311655,0.0024605,0.00224025,0.00113085,0.00128977
692,0.00286313,0.0026517,0.00206395,0.00087611,0.00107035
693,0.00272238,0.0023232,0.0020537,0.00136286,0.00152286
694,0.00255025,0.0021975,0.00198975,0.00096075,0.00112291
695,0.002571,0.002126,0.002052,0.001108,0.00126056
696,0.00266729,0.0022781,0.00182035,0.00102363,0.00118787
697,0.00288604,0.0020306,0.0020666,0.00142088,0.00158512
698,0.00256937,0.0020193,0.00203555,0.00233739,0.00250903
699,0.00250783,0.0020717,0.00205145,0.00249301,0.00266157
700,0.0026232,0.002137,0.001994,0.0021614,0.00232564
