sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
paper_spectra__papersci__0001,paper_spectra,papersci,papersci_0001,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,70.66,73.56,76.06,77.81,79.25,80.36,81.34,82.27,83.09,83.58,83.81,83.85,83.66,83.36,82.84,82.1,81.14,80.2,79.39,78.62,77.6,76.45,75.72,75.76,76.47,77.41,78.07,78.61,79.38,80.65,82.84
paper_spectra__papersci__0002,paper_spectra,papersci,papersci_0002,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,65.8,67.54,68.95,69.88,70.58,71.11,71.61,72.11,72.56,72.86,73.09,73.25,73.29,73.17,73.03,72.82,72.48,72.06,71.76,71.47,71.01,70.43,70.13,70.28,70.87,71.65,72.29,72.83,73.5,74.55,76.14
paper_spectra__papersci__0003,paper_spectra,papersci,papersci_0003,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,67.54,70.22,72.53,74.2,75.64,76.81,77.87,78.88,79.82,80.47,80.79,80.93,80.85,80.59,80.12,79.46,78.56,77.7,76.98,76.32,75.43,74.39,73.77,73.86,74.64,75.64,76.4,77.01,77.83,79.19,81.53
paper_spectra__papersci__0004,paper_spectra,papersci,papersci_0004,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,71.05,73.86,76.26,77.94,79.34,80.44,81.42,82.33,83.13,83.63,83.86,83.93,83.75,83.5,83.01,82.28,81.38,80.51,79.74,79.02,78.09,77.04,76.41,76.44,77.13,78.06,78.75,79.35,80.19,81.55,83.67
paper_spectra__papersci__0005,paper_spectra,papersci,papersci_0005,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,66.05,67.81,69.21,70.13,70.87,71.43,71.96,72.47,72.95,73.29,73.52,73.69,73.75,73.69,73.54,73.28,72.95,72.6,72.31,72.02,71.58,71.08,70.82,70.96,71.56,72.38,72.99,73.57,74.34,75.45,77.05
paper_spectra__papersci__0006,paper_spectra,papersci,papersci_0006,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,68.61,71.11,73.28,74.91,76.29,77.4,78.45,79.47,80.39,81.01,81.37,81.55,81.47,81.23,80.74,80.07,79.19,78.37,77.66,77,76.13,75.12,74.54,74.65,75.43,76.46,77.2,77.84,78.71,80.11,82.46
paper_spectra__papersci__0007,paper_spectra,papersci,papersci_0007,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,64.68,67.12,69.07,70.28,71.18,71.87,72.57,73.31,73.82,73.71,72.85,71.57,69.9,68.04,66.04,63.77,61.27,59.1,57.32,55.93,54.41,52.76,51.76,51.85,52.84,54.1,54.9,55.35,56.12,57.73,60.67
paper_spectra__papersci__0008,paper_spectra,papersci,papersci_0008,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,61.46,63.25,64.62,65.44,66.01,66.4,66.84,67.33,67.69,67.64,67.12,66.36,65.31,63.97,62.51,60.83,58.88,57.11,55.62,54.43,53.12,51.67,50.77,50.85,51.79,52.95,53.69,54.13,54.85,56.34,59.01
paper_spectra__papersci__0009,paper_spectra,papersci,papersci_0009,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,63.01,65.17,66.96,68.05,68.84,69.46,70.14,70.81,71.34,71.27,70.52,69.39,67.85,66.2,64.39,62.34,60.07,58.03,56.37,55.06,53.6,51.97,51.01,51.09,52.03,53.26,54.03,54.46,55.12,56.61,59.45
paper_spectra__papersci__0010,paper_spectra,papersci,papersci_0010,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,64.64,67.03,68.94,69.96,70.03,68.75,66.52,63.71,60.62,57.46,54.24,51.49,48.94,46.65,45.13,44.41,44.28,44.71,45.63,47.45,50,54.24,60.63,68.64,77.15,84.42,89.3,92.25,94.09,95.45,96.71
paper_spectra__papersci__0011,paper_spectra,papersci,papersci_0011,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,60.91,62.5,63.74,64.37,64.31,63.37,61.76,59.68,57.28,54.68,51.92,49.49,47.19,45.06,43.62,42.94,42.89,43.32,44.22,45.94,48.43,52.37,57.99,64.37,70.51,75.3,78.3,80.16,81.44,82.44,83.42
paper_spectra__papersci__0012,paper_spectra,papersci,papersci_0012,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,62.43,64.5,66.15,67.05,67.03,65.8,63.71,61.11,58.21,55.21,52.14,49.52,47.08,44.83,43.37,42.72,42.61,43.04,43.99,45.85,48.43,52.61,58.88,66.74,75.31,83.27,89.33,93.58,96.57,98.73,100.86
paper_spectra__papersci__0013,paper_spectra,papersci,papersci_0013,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,69.17,71.98,74.4,76.14,77.34,77.66,77.29,76.32,74.86,73.03,70.87,68.72,66.42,64.22,62.6,61.5,60.9,60.87,61.44,62.87,65.17,68.89,74.1,79.9,85.31,89.4,91.9,93.42,94.62,95.77,96.95
paper_spectra__papersci__0014,paper_spectra,papersci,papersci_0014,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,64.66,66.6,68.21,69.24,69.92,70.07,69.81,69.23,68.35,67.21,65.76,64.32,62.7,61.03,59.77,58.91,58.47,58.51,59.01,60.25,62.19,65.22,69.21,73.36,77.06,79.77,81.43,82.58,83.58,84.52,85.48
paper_spectra__papersci__0015,paper_spectra,papersci,papersci_0015,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,67.28,69.75,71.92,73.51,74.61,74.89,74.52,73.58,72.23,70.53,68.53,66.61,64.5,62.46,61.01,60.09,59.52,59.53,60.12,61.61,63.85,67.47,72.67,78.71,84.95,90.33,94,96.42,98.39,100.26,102.24
paper_spectra__papersci__0016,paper_spectra,papersci,papersci_0016,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.31,64.21,68.07,70.21,71.98,73.61,75.23,76.57,77.46,77.77,77.59,77.04,75.86,74.26,72.22,69.61,66.48,63.3,60.06,56.93,54.04,52.31,52.42,53.62,55.14,55.95,54.52,52.81,55.14,61.69,69.13
paper_spectra__papersci__0017,paper_spectra,papersci,papersci_0017,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,56.2,59.69,62.21,63.47,64.47,65.29,66.1,66.79,67.23,67.36,67.23,66.96,66.31,65.36,64.15,62.51,60.46,58.28,55.9,53.53,51.28,49.9,49.96,50.97,52.24,52.93,51.83,50.49,52.36,57.47,63.01
paper_spectra__papersci__0018,paper_spectra,papersci,papersci_0018,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.42,61.66,64.98,66.89,68.44,69.9,71.43,72.73,73.62,73.96,73.86,73.38,72.28,70.78,68.89,66.49,63.64,60.82,57.91,55.09,52.47,50.9,50.99,52.15,53.59,54.35,53.11,51.54,53.71,59.83,66.86
paper_spectra__papersci__0019,paper_spectra,papersci,papersci_0019,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.31,64.18,68.02,70.18,71.96,73.58,75.19,76.53,77.43,77.75,77.56,77,75.84,74.26,72.21,69.59,66.45,63.27,60.04,56.9,54.01,52.28,52.4,53.63,55.15,55.92,54.43,52.68,55.08,61.69,69.1
paper_spectra__papersci__0020,paper_spectra,papersci,papersci_0020,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,56.27,59.67,62.17,63.44,64.43,65.26,66.1,66.77,67.24,67.36,67.24,66.92,66.21,65.26,64.04,62.4,60.34,58.11,55.72,53.33,51.06,49.66,49.76,50.76,52.06,52.76,51.65,50.33,52.24,57.4,63.01
paper_spectra__papersci__0021,paper_spectra,papersci,papersci_0021,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.29,61.51,64.83,66.73,68.31,69.75,71.27,72.57,73.46,73.79,73.68,73.2,72.1,70.58,68.7,66.27,63.39,60.52,57.57,54.75,52.11,50.51,50.64,51.76,53.22,54,52.69,51.09,53.25,59.41,66.42
paper_spectra__papersci__0022,paper_spectra,papersci,papersci_0022,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,61.04,64.07,66.57,68.2,69.36,69.86,69.74,69.02,67.87,66.38,64.58,62.98,61.48,60.06,59.02,58.5,58.33,58.26,58.57,59.61,60.81,61.99,63.6,66.15,69.84,74.17,78.37,82.49,86.27,89.2,91.84
paper_spectra__papersci__0023,paper_spectra,papersci,papersci_0023,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.51,62.02,64,65.22,66.06,66.39,66.28,65.77,64.9,63.79,62.36,61.07,59.89,58.68,57.79,57.32,57.16,57.17,57.49,58.44,59.5,60.58,62.03,64.22,67.29,70.86,74.17,77.3,80.16,82.39,84.41
paper_spectra__papersci__0024,paper_spectra,papersci,papersci_0024,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,58.46,61.19,63.43,64.88,65.91,66.35,66.25,65.61,64.56,63.23,61.6,60.14,58.83,57.5,56.56,56.12,55.95,55.95,56.3,57.33,58.44,59.55,61.09,63.53,67.06,71.32,75.52,79.84,84.09,87.65,91.05
paper_spectra__papersci__0025,paper_spectra,papersci,papersci_0025,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,65.46,66.1,66.56,67.05,67.94,69.32,71.23,73.51,75.8,77.52,78.34,78.34,77.64,76.56,75.14,73.36,71.29,69.39,67.62,66.04,64.32,62.44,61.19,61.01,61.74,62.86,63.71,64.3,65.14,66.6,69.2
paper_spectra__papersci__0026,paper_spectra,papersci,papersci_0026,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,61.92,62.33,62.64,62.94,63.55,64.48,65.8,67.31,68.82,69.95,70.54,70.66,70.33,69.74,68.91,67.84,66.54,65.22,64.02,62.88,61.56,60.1,59.12,58.99,59.66,60.68,61.45,62.01,62.77,64.03,66.32
paper_spectra__papersci__0027,paper_spectra,papersci,papersci_0027,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,63.16,63.8,64.31,64.8,65.6,66.82,68.52,70.56,72.71,74.36,75.21,75.25,74.64,73.66,72.43,70.84,68.98,67.28,65.78,64.38,62.81,61.14,60.06,59.9,60.64,61.76,62.67,63.28,64.12,65.55,68.03
paper_spectra__papersci__0028,paper_spectra,papersci,papersci_0028,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.75,62.77,64.86,65.76,66.11,66.07,65.92,65.42,64.52,63.01,60.7,58.09,55.02,51.87,49.17,46.8,44.27,42.17,40.93,40.85,41.06,41.34,42.17,44.06,47.01,50.42,53.35,55.83,58.26,60.88,64.41
paper_spectra__papersci__0029,paper_spectra,papersci,papersci_0029,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,58.63,61.15,62.87,63.55,63.8,63.75,63.58,63.14,62.44,61.19,59.26,57.03,54.26,51.36,48.86,46.59,44.25,42.29,41.09,41.02,41.24,41.58,42.41,44.21,46.97,50.13,52.87,55.17,57.46,59.91,63.08
paper_spectra__papersci__0030,paper_spectra,papersci,papersci_0030,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.07,61.85,63.71,64.5,64.81,64.76,64.59,64.14,63.28,61.89,59.75,57.31,54.41,51.41,48.77,46.39,43.95,41.9,40.65,40.57,40.78,41.05,41.88,43.73,46.61,49.94,52.8,55.22,57.6,60.16,63.53
paper_spectra__papersci__0031,paper_spectra,papersci,papersci_0031,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,60.44,63.46,65.57,66.51,66.9,66.87,66.7,66.23,65.33,63.83,61.52,58.91,55.86,52.69,50,47.59,45.06,42.95,41.69,41.55,41.69,41.89,42.69,44.48,47.27,50.48,53.15,55.39,57.69,60.36,63.98
paper_spectra__papersci__0032,paper_spectra,papersci,papersci_0032,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.09,61.61,63.24,63.9,64.16,64.09,63.92,63.55,62.86,61.66,59.74,57.58,54.91,52,49.51,47.24,44.83,42.79,41.54,41.38,41.53,41.72,42.49,44.25,46.9,49.95,52.5,54.58,56.73,59.19,62.42
paper_spectra__papersci__0033,paper_spectra,papersci,papersci_0033,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,58.62,61.45,63.37,64.19,64.52,64.52,64.35,63.89,63.06,61.67,59.53,57.08,54.17,51.12,48.53,46.13,43.67,41.58,40.29,40.14,40.29,40.49,41.26,43.05,45.86,49.08,51.76,54.02,56.31,58.88,62.38
paper_spectra__papersci__0034,paper_spectra,papersci,papersci_0034,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,30.32,37.06,43.3,49.29,56.52,62.04,65.21,67.28,67.07,64.5,60.21,54.8,47.89,40.82,34.23,27.63,21.57,17.24,14.27,12.47,11.12,10.24,10.05,10.51,11.09,11.4,11,10.62,11.4,13.58,16.97
paper_spectra__papersci__0035,paper_spectra,papersci,papersci_0035,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,30.14,36.74,42.77,48.32,54.62,59.09,61.44,62.94,62.8,60.95,57.69,53.27,47.09,40.43,34.01,27.51,21.49,17.18,14.23,12.42,11.08,10.2,10.02,10.44,11.04,11.33,10.91,10.53,11.3,13.46,16.83
paper_spectra__papersci__0036,paper_spectra,papersci,papersci_0036,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,29.28,35.87,41.99,47.81,54.72,59.92,62.84,64.77,64.59,62.18,58.19,53.08,46.43,39.52,33.08,26.65,20.77,16.59,13.72,12.01,10.7,9.82,9.64,10.07,10.62,10.92,10.51,10.12,10.89,13.04,16.37
paper_spectra__papersci__0037,paper_spectra,papersci,papersci_0037,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.6,61.82,63.61,64.67,65.3,65.81,66.59,67.58,68.28,67.95,66.43,64.44,62.03,59.47,56.8,53.84,50.72,48.07,45.88,44.06,42.08,40.05,38.81,38.81,39.73,40.94,41.61,41.84,42.34,43.78,46.73
paper_spectra__papersci__0038,paper_spectra,papersci,papersci_0038,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,58,59.89,61.36,62.21,62.66,63.02,63.62,64.38,64.95,64.71,63.54,61.96,59.97,57.71,55.35,52.63,49.67,47.09,44.94,43.12,41.15,39.11,37.83,37.78,38.66,39.84,40.46,40.65,41.13,42.51,45.4
paper_spectra__papersci__0039,paper_spectra,papersci,papersci_0039,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.46,59.57,61.31,62.33,62.92,63.37,64.06,64.96,65.64,65.35,63.99,62.18,59.99,57.58,55.09,52.3,49.31,46.74,44.6,42.81,40.9,38.88,37.64,37.6,38.49,39.67,40.32,40.56,41.07,42.47,45.31
paper_spectra__papersci__0040,paper_spectra,papersci,papersci_0040,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.9,60.36,62.31,63.48,64.25,64.81,65.54,66.44,67.14,67.03,65.94,64.44,62.58,60.54,58.31,55.68,52.88,50.42,48.36,46.51,44.49,42.43,41.08,40.89,41.6,42.54,43.06,43.31,43.92,45.37,48.13
paper_spectra__papersci__0041,paper_spectra,papersci,papersci_0041,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.09,59.3,60.98,61.94,62.57,63.01,63.56,64.26,64.83,64.77,63.87,62.64,61.11,59.33,57.34,54.95,52.36,50.07,48.07,46.29,44.34,42.28,40.98,40.81,41.48,42.43,42.93,43.16,43.78,45.24,47.98
paper_spectra__papersci__0042,paper_spectra,papersci,papersci_0042,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.47,59.75,61.59,62.67,63.41,63.92,64.55,65.36,66.05,65.96,64.97,63.59,61.88,59.95,57.85,55.42,52.74,50.39,48.39,46.65,44.72,42.72,41.43,41.27,41.95,42.91,43.45,43.74,44.4,45.83,48.51
paper_spectra__papersci__0043,paper_spectra,papersci,papersci_0043,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,58.25,60.67,62.62,63.77,64.53,65.06,65.75,66.65,67.34,67.21,66.18,64.69,62.82,60.83,58.63,56.08,53.34,50.92,48.88,47.1,45.13,43.11,41.84,41.69,42.39,43.32,43.85,44.17,44.84,46.29,49.04
paper_spectra__papersci__0044,paper_spectra,papersci,papersci_0044,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.1,59.27,60.96,61.93,62.54,62.97,63.55,64.26,64.83,64.76,63.9,62.68,61.12,59.36,57.38,55.03,52.44,50.13,48.13,46.35,44.39,42.35,41.08,40.9,41.54,42.49,43.05,43.31,43.9,45.3,48.03
paper_spectra__papersci__0045,paper_spectra,papersci,papersci_0045,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.69,60,61.77,62.84,63.58,64.09,64.72,65.53,66.2,66.13,65.13,63.74,62.03,60.08,57.96,55.52,52.85,50.5,48.48,46.71,44.76,42.73,41.48,41.33,42,42.94,43.49,43.8,44.46,45.89,48.59
paper_spectra__papersci__0046,paper_spectra,papersci,papersci_0046,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,59.41,61.69,63.54,64.62,65.27,65.76,66.52,67.53,68.27,67.9,66.32,64.26,61.78,59.11,56.39,53.36,50.12,47.38,45.12,43.25,41.21,39.11,37.81,37.75,38.66,39.87,40.5,40.68,41.15,42.54,45.47
paper_spectra__papersci__0047,paper_spectra,papersci,papersci_0047,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,57.7,59.61,61.09,61.91,62.38,62.74,63.32,64.09,64.64,64.41,63.25,61.69,59.74,57.5,55.16,52.47,49.51,46.96,44.83,43.03,41.09,39.07,37.83,37.81,38.69,39.85,40.51,40.73,41.22,42.63,45.53
paper_spectra__papersci__0048,paper_spectra,papersci,papersci_0048,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,58.18,60.3,62.01,62.99,63.57,64.07,64.77,65.67,66.35,66.09,64.74,62.91,60.73,58.33,55.8,52.99,49.99,47.41,45.26,43.48,41.56,39.56,38.34,38.32,39.21,40.4,41.1,41.35,41.84,43.22,46.08
paper_spectra__papersci__0049,paper_spectra,papersci,papersci_0049,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,53.32,56.29,58.91,60.83,62.85,64.92,67.1,69.27,71.06,71.8,71.31,70.14,68.51,66.84,65.11,63.22,61.18,59.32,57.66,56.22,54.69,53.06,52,51.91,52.75,53.97,54.84,55.46,56.54,58.56,61.87
paper_spectra__papersci__0050,paper_spectra,papersci,papersci_0050,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,52.48,55.16,57.44,59.07,60.74,62.37,64.04,65.67,67,67.56,67.25,66.41,65.19,63.86,62.42,60.8,58.98,57.27,55.7,54.34,52.86,51.22,50.19,50.09,50.9,52.09,52.95,53.57,54.64,56.56,59.71
paper_spectra__papersci__0051,paper_spectra,papersci,papersci_0051,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,52.51,55.28,57.72,59.53,61.42,63.33,65.31,67.3,68.99,69.69,69.29,68.23,66.73,65.1,63.47,61.64,59.66,57.81,56.14,54.71,53.18,51.52,50.45,50.37,51.22,52.45,53.32,53.99,55.12,57.14,60.43
paper_spectra__papersci__0052,paper_spectra,papersci,papersci_0052,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,45.61,44.72,43.88,43.24,42.31,40.87,38.91,36.56,34.09,31.72,29.6,28.46,28.2,28.14,28.86,31.05,35.95,43.92,55.12,67.37,77.44,84.52,88.69,90.72,92.1,93.2,94.08,94.85,95.67,96.54,97.44
paper_spectra__papersci__0053,paper_spectra,papersci,papersci_0053,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,44.97,44.16,43.39,42.73,41.85,40.47,38.55,36.25,33.82,31.48,29.4,28.28,28.01,27.99,28.69,30.88,35.74,43.49,53.88,64.31,71.95,76.85,79.64,81.09,82.16,83.06,83.83,84.59,85.29,86.07,86.94
paper_spectra__papersci__0054,paper_spectra,papersci,papersci_0054,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,44.99,44.06,43.18,42.47,41.5,40.04,38.05,35.69,33.24,30.87,28.79,27.7,27.46,27.43,28.15,30.36,35.23,43.09,53.91,65.58,75.33,82.87,88.09,91.32,93.7,95.53,96.95,98.13,99.33,100.56,101.88
paper_spectra__papersci__0055,paper_spectra,papersci,papersci_0055,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,69.06,70.66,71.63,71.75,71.01,69.4,67.33,64.99,62.68,60.42,58.36,57.22,56.8,56.69,57.57,60.5,66.28,73.59,81.1,86.78,89.81,91.43,92.32,92.8,93.33,93.96,94.65,95.36,96.1,96.89,97.64
paper_spectra__papersci__0056,paper_spectra,papersci,papersci_0056,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,64.66,65.7,66.24,66.26,65.74,64.65,63.21,61.56,59.84,58.09,56.46,55.55,55.26,55.2,55.95,58.39,62.97,68.11,72.88,76.26,78.06,79.13,79.86,80.37,80.92,81.51,82.13,82.87,83.55,84.21,84.91
paper_spectra__papersci__0057,paper_spectra,papersci,papersci_0057,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,67.12,68.5,69.22,69.19,68.41,66.85,64.84,62.61,60.39,58.24,56.29,55.22,54.86,54.76,55.68,58.63,64.28,71.48,79.36,86.16,90.68,93.59,95.41,96.54,97.63,98.73,99.8,100.83,101.92,103.04,104.17
paper_spectra__papersci__0058,paper_spectra,papersci,papersci_0058,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,40.11,40.35,41.17,42.16,42.88,42.88,41.7,39.43,36.74,34.14,31.65,29.97,29.35,29.26,29.73,31.09,34.42,40.62,49.79,59.61,67.04,71.78,74.6,76.64,78.91,81.38,83.7,85.77,87.6,89.04,90.3
paper_spectra__papersci__0059,paper_spectra,papersci,papersci_0059,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,26.66,26.73,27.08,27.46,27.74,27.65,26.95,25.7,24.23,22.79,21.37,20.39,20.04,19.98,20.21,20.98,22.88,26.16,30.6,35.08,38.23,40.16,41.34,42.27,43.26,44.26,45.19,46.12,46.95,47.59,48.18
paper_spectra__papersci__0060,paper_spectra,papersci,papersci_0060,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,31.15,31.23,31.71,32.33,32.79,32.72,31.81,30.13,28.2,26.32,24.53,23.37,22.93,22.82,23.19,24.23,26.59,31.08,38.12,46.48,53.5,58.67,62.38,65.49,69.11,73.37,77.67,82.28,87,91.08,95.07
paper_spectra__papersci__0061,paper_spectra,papersci,papersci_0061,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.62,9.85,9.2,8.79,8.36,7.78,7.23,6.8,6.46,6.16,6.01,6.18,6.32,6.37,6.84,8.16,10.58,15.37,24.21,37.08,51.27,64.18,73.52,79.22,83.05,85.9,88.08,89.78,91.29,92.65,94.05
paper_spectra__papersci__0062,paper_spectra,papersci,papersci_0062,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.53,9.75,9.09,8.67,8.24,7.68,7.12,6.68,6.33,6.04,5.9,6.07,6.23,6.25,6.75,8.02,10.46,15.32,24.17,36.84,50.19,61.27,68.39,72.26,74.77,76.62,78.08,79.29,80.34,81.35,82.39
paper_spectra__papersci__0063,paper_spectra,papersci,papersci_0063,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.53,9.78,9.15,8.73,8.32,7.76,7.18,6.7,6.33,6,5.8,5.96,6.08,6.08,6.57,7.93,10.45,15.38,24.33,37.06,50.61,62.73,71.67,77.58,82,85.55,88.38,90.77,92.93,94.83,96.83
paper_spectra__papersci__0064,paper_spectra,papersci,papersci_0064,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,56.36,57.19,57.74,57.99,57.87,57.1,55.64,53.69,51.57,49.44,47.61,46.85,46.95,47.26,48.33,51.36,57.71,66.33,75.8,83.43,87.83,90.25,91.6,92.3,92.98,93.71,94.45,95.24,96.05,96.83,97.68
paper_spectra__papersci__0065,paper_spectra,papersci,papersci_0065,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,55.28,55.97,56.48,56.68,56.53,55.84,54.55,52.8,50.86,48.9,47.2,46.47,46.55,46.86,47.89,50.74,56.46,63.65,70.8,76.04,78.91,80.53,81.57,82.19,82.83,83.49,84.19,84.91,85.65,86.44,87.19
paper_spectra__papersci__0066,paper_spectra,papersci,papersci_0066,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,55.22,56.05,56.61,56.87,56.79,56.12,54.78,52.94,50.95,48.91,47.16,46.41,46.47,46.7,47.74,50.73,56.75,64.84,73.91,81.83,87.23,90.85,93.17,94.63,95.94,97.18,98.33,99.47,100.64,101.82,103.09
paper_spectra__papersci__0067,paper_spectra,papersci,papersci_0067,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,47.07,47.91,49.03,49.98,50.5,50.2,48.74,46.34,43.75,41.36,39.17,37.8,37.44,37.58,38.28,40.17,44.84,53.02,64.51,76.15,84.22,88.79,90.98,91.98,92.8,93.64,94.49,95.32,96.13,96.96,97.8
