sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
agfa_it872__agfa_it872__0179,agfa_it872,agfa_it872,I3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.75,11.04,14.25,16.37,18.8,20.49,20.89,20.05,18.14,15.72,13.08,10.75,9.1,7.94,7.48,7.76,7.8,7.82,7.65,7.17,6.51,5.82,5.34,5.1,4.98,4.96,5.07,5.25,5.58,6.32,7.46
agfa_it872__agfa_it872__0180,agfa_it872,agfa_it872,I4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.63,10.97,14.62,17.67,21.24,23.93,24.68,23.4,20.62,17.3,13.93,11.15,9.27,7.97,7.4,7.57,7.41,7.2,6.85,6.3,5.71,5.19,4.89,4.74,4.69,4.74,4.83,4.96,5.26,5.87,6.76
agfa_it872__agfa_it872__0181,agfa_it872,agfa_it872,I5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.64,15.41,19.93,21.39,22.62,23.39,23.82,24.01,23.79,23.12,21.78,19.99,18.25,16.73,15.96,16.46,17.22,18.12,18.76,18.63,17.64,16.05,14.56,13.44,12.68,12.28,12.29,12.76,13.77,15.58,18.04
agfa_it872__agfa_it872__0182,agfa_it872,agfa_it872,I6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.87,16.98,22.97,25.36,27.4,28.65,29.07,28.78,27.72,26.04,23.71,21.07,18.79,16.97,16,16.41,17.05,17.83,18.29,17.98,16.88,15.21,13.7,12.59,11.82,11.44,11.47,11.91,12.87,14.63,17.08
agfa_it872__agfa_it872__0183,agfa_it872,agfa_it872,I7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.27,17.92,24.81,28,30.77,32.43,32.8,32,30.15,27.62,24.56,21.44,18.91,16.96,15.85,16.14,16.62,17.14,17.35,16.86,15.71,14.09,12.66,11.63,10.92,10.6,10.65,11.02,11.93,13.61,15.88
agfa_it872__agfa_it872__0184,agfa_it872,agfa_it872,I8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.67,19.24,27.51,32.07,36.2,38.68,39.01,37.26,33.97,30.02,25.79,21.88,18.91,16.75,15.52,15.69,16.01,16.32,16.3,15.69,14.45,12.85,11.49,10.54,9.91,9.62,9.67,10.06,10.87,12.4,14.56
agfa_it872__agfa_it872__0185,agfa_it872,agfa_it872,I9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.28,27.48,39.84,43.75,45.51,46.14,46.5,46.62,46.35,45.67,44.38,42.62,41.01,39.56,38.53,39.03,39.93,41.08,42.07,42.21,41.24,39.3,37.31,35.72,34.61,34.06,34.08,34.79,36.42,38.98,42.05
agfa_it872__agfa_it872__0186,agfa_it872,agfa_it872,I10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.13,28.02,41.36,45.99,48.2,48.94,49.1,48.76,47.84,46.44,44.47,42.15,40.19,38.63,37.45,37.78,38.64,39.71,40.63,40.76,39.79,37.89,35.99,34.47,33.44,32.93,32.92,33.62,35.2,37.67,40.67
agfa_it872__agfa_it872__0187,agfa_it872,agfa_it872,I11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.44,30.34,46.24,52.56,55.76,56.88,56.8,55.52,53.25,50.38,46.99,43.53,40.86,38.82,37.37,37.64,38.42,39.46,40.38,40.46,39.45,37.51,35.58,34.04,32.95,32.41,32.42,33.1,34.67,37.18,40.21
agfa_it872__agfa_it872__0188,agfa_it872,agfa_it872,I12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.67,32.19,50.33,58.3,62.69,64.37,64.03,61.85,58.27,54.07,49.47,45.14,41.93,39.54,37.82,37.94,38.55,39.38,40.02,39.88,38.71,36.65,34.61,33.01,31.89,31.33,31.31,32,33.58,36.04,39.08
agfa_it872__agfa_it872__0189,agfa_it872,agfa_it872,I13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.12,19.41,29.89,37.87,45.2,51.29,56.06,58.51,58.36,56.34,52.74,48.48,44.39,40.17,35.13,29.9,25.18,20.98,17.14,13.92,11.44,9.42,8.09,7.35,6.92,6.77,6.82,7.06,7.64,8.81,10.47
agfa_it872__agfa_it872__0190,agfa_it872,agfa_it872,I14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.8,28.94,41.17,43.94,46.19,45.92,41.99,36.27,30.05,24.31,19.34,15.43,12.98,11.45,11,12.61,14.74,18.47,24.29,31.34,38.44,45.19,51.01,55.71,60.06,63.88,67.03,69.87,72.42,74.72,76.58
agfa_it872__agfa_it872__0191,agfa_it872,agfa_it872,I15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.87,12.37,13.88,13.06,12.52,12.27,12.75,14.25,17.06,21.34,27.46,35.23,43.65,51.75,59.1,64.87,68.05,70.21,72.42,74.35,75.55,75.88,75.98,76.4,77.6,79.08,80.44,81.84,83.18,84.22,84.9
agfa_it872__agfa_it872__0192,agfa_it872,agfa_it872,I16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.21,8.6,9.32,9.26,9.41,9.49,9.64,9.97,10.3,10.52,10.35,9.82,9.14,8.41,8.23,8.76,9.23,9.78,10.15,10.07,9.45,8.5,7.65,7.07,6.73,6.6,6.68,6.99,7.62,8.74,10.41
agfa_it872__agfa_it872__0193,agfa_it872,agfa_it872,I17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.43,10.72,11.51,10.78,10.48,10.24,10.12,10.35,10.76,11.08,11.04,10.63,10.13,9.64,9.79,11.24,13.32,16.93,22.6,29.46,36.36,42.94,48.61,53.19,57.41,61.1,64.16,66.99,69.66,72.09,74.08
agfa_it872__agfa_it872__0194,agfa_it872,agfa_it872,I18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.64,9.56,10.76,10.86,11,11.22,11.91,13.4,15.83,19.23,23.52,27.97,31.29,32.66,31.85,29.02,25.39,21.68,18.08,14.91,12.32,10.18,8.72,7.87,7.36,7.13,7.17,7.44,8.07,9.28,11.04
agfa_it872__agfa_it872__0195,agfa_it872,agfa_it872,I19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.24,16.37,23.37,27.82,32.59,35.51,35.12,31.95,27.16,22.15,17.53,13.83,11.39,9.78,9.08,9.54,9.91,10.35,10.61,10.41,9.68,8.59,7.7,7.12,6.74,6.59,6.68,6.97,7.59,8.76,10.49
agfa_it872__agfa_it872__0196,agfa_it872,agfa_it872,I20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.41,19.75,25.77,26.56,26.61,26.65,27.46,29.22,31.84,35.15,38.94,42.67,45.81,48.02,49.15,49.73,49.78,49.47,48.81,47.57,45.67,43.16,40.88,39.16,38.01,37.41,37.42,38.16,39.76,42.2,45.12
agfa_it872__agfa_it872__0197,agfa_it872,agfa_it872,I21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.39,8.74,9.25,8.95,8.77,8.68,8.96,9.91,11.6,14.15,17.41,20.74,23.16,24.31,24.69,24.6,23.95,22.91,21.35,19.31,17.1,14.85,13.05,11.85,11.04,10.61,10.62,11.06,11.98,13.56,15.79
agfa_it872__agfa_it872__0198,agfa_it872,agfa_it872,I22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.79,19.33,25.91,27.4,27.98,28.48,29.64,31.59,34.36,37.74,41.39,44.73,47.26,48.52,48.48,47.53,45.61,43.24,40.51,37.46,34.31,31.01,28.26,26.29,24.92,24.14,24.03,24.63,26.05,28.38,31.35
agfa_it872__agfa_it872__0199,agfa_it872,agfa_it872,J1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.74,7.82,8.47,8.53,8.85,9.01,8.92,8.74,8.33,7.76,7,6.27,5.76,5.39,5.43,5.87,6.03,6.26,6.46,6.47,6.18,5.67,5.24,5.04,4.93,4.89,4.99,5.21,5.6,6.36,7.55
agfa_it872__agfa_it872__0200,agfa_it872,agfa_it872,J2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.41,9.06,10.27,10.71,11.5,11.89,11.67,10.93,9.82,8.55,7.33,6.38,5.84,5.49,5.56,6.05,6.18,6.37,6.59,6.66,6.45,6.01,5.61,5.39,5.26,5.26,5.37,5.56,5.95,6.76,8
agfa_it872__agfa_it872__0201,agfa_it872,agfa_it872,J3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.66,10.03,12.02,13.15,14.77,15.68,15.1,13.48,11.29,9.18,7.43,6.29,5.72,5.37,5.44,5.93,6.06,6.16,6.3,6.37,6.16,5.75,5.39,5.22,5.12,5.1,5.21,5.43,5.81,6.54,7.71
agfa_it872__agfa_it872__0202,agfa_it872,agfa_it872,J4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.58,10.58,13.43,15.41,18.06,19.57,18.71,16.15,12.89,9.93,7.63,6.24,5.6,5.19,5.23,5.74,5.8,5.88,6.02,6.02,5.76,5.36,5.04,4.88,4.81,4.81,4.91,5.1,5.45,6.15,7.21
agfa_it872__agfa_it872__0203,agfa_it872,agfa_it872,J5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9,13.81,17.45,18.49,19.57,20.22,20.47,20.48,20.07,19.23,17.79,16,14.35,13.02,12.45,13.08,13.94,15.04,15.99,16.23,15.59,14.28,12.99,12.02,11.33,10.96,11.02,11.5,12.46,14.16,16.56
agfa_it872__agfa_it872__0204,agfa_it872,agfa_it872,J6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.51,15.61,20.48,22.17,23.79,24.7,24.74,24.06,22.71,20.81,18.42,15.96,13.98,12.48,11.87,12.59,13.52,14.77,15.97,16.47,16.03,14.84,13.61,12.63,11.94,11.6,11.65,12.12,13.16,14.93,17.36
agfa_it872__agfa_it872__0205,agfa_it872,agfa_it872,J7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.26,17.61,23.78,26.13,28.32,29.41,29.06,27.54,25.1,22.18,19,16.04,13.84,12.3,11.66,12.45,13.48,14.89,16.31,17.1,16.92,15.92,14.79,13.83,13.16,12.84,12.89,13.42,14.5,16.32,18.84
agfa_it872__agfa_it872__0206,agfa_it872,agfa_it872,J8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.72,18.9,26,29.06,31.95,33.32,32.51,30.01,26.46,22.62,18.79,15.49,13.2,11.66,11.05,11.84,12.83,14.2,15.68,16.59,16.53,15.62,14.58,13.7,13.08,12.78,12.85,13.36,14.39,16.23,18.73
agfa_it872__agfa_it872__0207,agfa_it872,agfa_it872,J9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.89,26.73,38.77,42.53,44.16,44.66,44.87,44.83,44.43,43.64,42.29,40.5,38.91,37.57,36.63,37.21,38.37,39.84,41.22,41.78,41.2,39.56,37.82,36.41,35.44,34.95,34.98,35.73,37.37,39.91,42.86
agfa_it872__agfa_it872__0208,agfa_it872,agfa_it872,J10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.16,28.35,41.86,46.34,48.36,48.96,48.92,48.35,47.21,45.61,43.44,40.97,38.95,37.33,36.27,36.95,38.25,39.9,41.57,42.44,42.08,40.61,38.98,37.62,36.72,36.26,36.29,37.1,38.76,41.27,44.22
agfa_it872__agfa_it872__0209,agfa_it872,agfa_it872,J11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.59,31.09,47.32,53.35,56.25,57.07,56.61,55,52.42,49.34,45.81,42.24,39.54,37.52,36.24,36.95,38.33,40.14,42.01,43.14,42.99,41.61,40.04,38.71,37.81,37.4,37.46,38.24,39.93,42.5,45.47
agfa_it872__agfa_it872__0210,agfa_it872,agfa_it872,J12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.81,33.21,51.95,59.65,63.61,64.78,63.73,60.78,56.53,51.77,46.81,42.22,38.88,36.51,35.05,35.78,37.27,39.23,41.3,42.61,42.61,41.36,39.87,38.6,37.7,37.26,37.34,38.16,39.84,42.38,45.39
agfa_it872__agfa_it872__0211,agfa_it872,agfa_it872,J13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.3,16.93,25.78,33.1,40.27,46.53,51.57,54.22,54.18,52.17,48.52,44.12,39.82,35.49,30.5,25.43,20.99,17.1,13.67,10.94,8.93,7.4,6.47,6.02,5.76,5.72,5.81,5.97,6.41,7.35,8.69
agfa_it872__agfa_it872__0212,agfa_it872,agfa_it872,J14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.17,26.48,36.65,38.61,40.81,40.52,36.46,30.67,24.57,19.17,14.71,11.41,9.53,8.41,8.14,9.54,11.16,14.22,19.41,26.06,33.1,40.01,46.16,51.2,55.82,59.84,63.14,66.2,69.05,71.69,73.87
agfa_it872__agfa_it872__0213,agfa_it872,agfa_it872,J15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.63,9.04,9.25,8.48,8.08,7.77,7.92,8.78,10.69,14.05,19.37,26.67,34.94,43.13,50.83,57.05,60.85,63.58,66.18,68.36,69.79,70.38,70.68,71.17,72.37,73.84,75.18,76.58,78.05,79.25,80.06
agfa_it872__agfa_it872__0214,agfa_it872,agfa_it872,J16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.92,7.55,7.78,7.59,7.61,7.54,7.52,7.67,7.86,7.99,7.87,7.51,7.07,6.62,6.6,7.05,7.3,7.53,7.65,7.52,7.06,6.41,5.9,5.61,5.46,5.42,5.52,5.74,6.14,7,8.31
agfa_it872__agfa_it872__0215,agfa_it872,agfa_it872,J17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.58,8.89,9.1,8.43,8.14,7.86,7.69,7.8,8.05,8.26,8.24,7.96,7.64,7.29,7.45,8.59,10.16,13.13,18.06,24.38,31.12,37.78,43.62,48.4,52.81,56.6,59.74,62.76,65.72,68.47,70.77
agfa_it872__agfa_it872__0216,agfa_it872,agfa_it872,J18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.74,7.82,8.37,8.29,8.31,8.39,8.84,9.96,12,15.08,19.13,23.41,26.53,27.64,26.71,23.88,20.32,16.86,13.62,10.89,8.85,7.28,6.26,5.78,5.51,5.4,5.46,5.67,6.15,7.04,8.35
agfa_it872__agfa_it872__0217,agfa_it872,agfa_it872,J19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.51,13.65,18.89,22.64,27.02,29.84,29.41,26.27,21.69,17.12,13.12,10.14,8.36,7.29,6.92,7.35,7.53,7.75,7.86,7.67,7.14,6.4,5.86,5.55,5.37,5.35,5.43,5.61,6.04,6.92,8.21
agfa_it872__agfa_it872__0218,agfa_it872,agfa_it872,J20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.55,21.22,29.22,31.67,32.87,33.68,34.95,36.79,39.07,41.63,44.1,46.05,47.26,47.46,46.48,44.86,42.7,40.19,37.35,34.29,31.18,27.96,25.33,23.47,22.19,21.49,21.38,21.93,23.25,25.51,28.39
agfa_it872__agfa_it872__0219,agfa_it872,agfa_it872,J21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.91,7.2,7.2,6.94,6.81,6.64,6.63,7.03,8.02,9.8,12.28,14.87,16.57,16.92,16.28,14.91,13.08,11.21,9.37,7.83,6.7,5.85,5.38,5.18,5.09,5.1,5.18,5.34,5.66,6.28,7.23
agfa_it872__agfa_it872__0220,agfa_it872,agfa_it872,J22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.41,6.63,6.6,6.38,6.29,6.1,6.02,6.16,6.52,7.04,7.49,7.63,7.43,7.01,6.87,7.07,6.98,6.77,6.39,5.91,5.44,4.97,4.7,4.62,4.6,4.62,4.7,4.85,5.1,5.63,6.47
agfa_it872__agfa_it872__0221,agfa_it872,agfa_it872,K1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.7,9.88,11.26,11.42,11.83,12.02,11.99,11.84,11.42,10.69,9.66,8.58,7.7,6.99,6.88,7.53,8.08,8.93,9.83,10.38,10.29,9.6,8.83,8.24,7.84,7.67,7.76,8.12,8.84,10.18,12.15
agfa_it872__agfa_it872__0222,agfa_it872,agfa_it872,K2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.33,11.82,14.14,14.55,15.37,15.66,15.05,13.87,12.26,10.48,8.72,7.31,6.47,5.92,5.9,6.62,7.18,8.19,9.72,11.21,11.99,11.93,11.51,11.02,10.63,10.45,10.62,11.15,12.14,13.83,16.18
agfa_it872__agfa_it872__0223,agfa_it872,agfa_it872,K3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.24,13.67,16.72,17.31,18.55,18.81,17.25,14.73,11.92,9.43,7.49,6.26,5.72,5.36,5.41,6.13,6.48,7.32,8.96,10.93,12.52,13.38,13.63,13.53,13.38,13.4,13.69,14.35,15.55,17.52,20.14
agfa_it872__agfa_it872__0224,agfa_it872,agfa_it872,K4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.83,15.7,19.7,20.43,22.16,22.3,19.61,15.7,11.83,8.76,6.74,5.64,5.19,4.91,5,5.68,5.95,6.73,8.49,10.98,13.44,15.33,16.45,16.91,17.18,17.48,18,18.94,20.47,22.77,25.7
agfa_it872__agfa_it872__0225,agfa_it872,agfa_it872,K5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.88,15.87,20.33,21.42,22.36,22.85,22.96,22.75,22.13,21.08,19.48,17.56,15.84,14.47,13.93,14.79,16.1,17.85,19.66,20.75,20.73,19.74,18.54,17.49,16.7,16.32,16.41,17,18.2,20.26,23.02
agfa_it872__agfa_it872__0226,agfa_it872,agfa_it872,K6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.49,18.21,24.1,25.56,26.89,27.45,26.95,25.7,23.8,21.44,18.72,16.07,14.03,12.57,12.07,13.19,14.75,17.06,19.83,22.13,23.2,23.01,22.29,21.47,20.83,20.52,20.66,21.41,22.83,25.09,28.03
agfa_it872__agfa_it872__0227,agfa_it872,agfa_it872,K7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.34,20.81,28.15,29.98,31.7,32.15,30.86,28.36,25.09,21.56,18,14.88,12.72,11.28,10.83,12.11,13.83,16.51,20.08,23.57,25.92,26.88,27.01,26.74,26.44,26.34,26.65,27.6,29.25,31.71,34.82
agfa_it872__agfa_it872__0228,agfa_it872,agfa_it872,K8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.3,24.9,35.13,38.14,41.11,41.61,38.39,33.09,27.1,21.53,16.78,13.13,10.87,9.47,9.07,10.38,12.01,14.79,18.87,23.29,26.86,29.16,30.37,30.84,31.12,31.47,32.05,33.17,35.05,37.72,40.89
agfa_it872__agfa_it872__0229,agfa_it872,agfa_it872,K9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.95,27.05,39.26,42.93,44.45,44.86,44.92,44.65,44.05,43.05,41.49,39.49,37.76,36.39,35.5,36.3,37.82,39.72,41.66,42.86,42.8,41.53,40.05,38.77,37.91,37.52,37.6,38.4,40.06,42.58,45.52
agfa_it872__agfa_it872__0230,agfa_it872,agfa_it872,K10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.19,28.96,42.78,47.01,48.8,49.21,48.95,48.12,46.72,44.86,42.41,39.67,37.42,35.68,34.76,35.93,37.82,40.35,43.16,45.22,45.87,45.14,44.02,42.91,42.15,41.9,42.1,42.94,44.71,47.32,50.3
agfa_it872__agfa_it872__0231,agfa_it872,agfa_it872,K11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,13.81,32.31,49.09,54.69,57.16,57.55,56.44,54.17,50.96,47.29,43.25,39.31,36.34,34.22,33.17,34.57,36.84,40.02,43.79,47,48.72,48.93,48.49,47.87,47.53,47.53,47.88,48.88,50.71,53.31,56.15
agfa_it872__agfa_it872__0232,agfa_it872,agfa_it872,K12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.32,34.75,53.9,60.7,63.76,64.04,62.07,58.38,53.6,48.5,43.32,38.63,35.3,33,31.85,33.34,35.83,39.37,43.79,47.85,50.47,51.51,51.77,51.68,51.76,52.09,52.63,53.76,55.61,58.06,60.67
agfa_it872__agfa_it872__0233,agfa_it872,agfa_it872,K13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.37,15.08,23.15,30.34,37.73,44.44,49.96,52.94,52.98,50.82,46.84,42.01,37.29,32.57,27.45,22.45,18.05,14.33,11.17,8.79,7.16,5.97,5.31,5.02,4.9,4.91,5,5.13,5.46,6.23,7.32
agfa_it872__agfa_it872__0234,agfa_it872,agfa_it872,K14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.64,24.37,32.84,34.11,36.21,35.9,31.65,25.73,19.78,14.77,10.95,8.39,7.08,6.3,6.18,7.34,8.48,10.87,15.35,21.57,28.49,35.67,42.18,47.6,52.6,56.87,60.37,63.67,66.92,69.99,72.52
agfa_it872__agfa_it872__0235,agfa_it872,agfa_it872,K15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.16,8.2,8.27,7.59,7.25,6.91,6.97,7.65,9.33,12.43,17.56,24.73,32.92,41.03,48.74,55.16,59.14,62.08,64.9,67.28,68.84,69.5,69.87,70.41,71.63,73.09,74.46,75.92,77.41,78.68,79.61
agfa_it872__agfa_it872__0236,agfa_it872,agfa_it872,K16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.32,6.59,6.59,6.37,6.28,6.09,5.94,5.94,6,6.05,5.97,5.79,5.56,5.31,5.41,5.82,5.88,5.92,5.92,5.78,5.49,5.09,4.81,4.69,4.66,4.66,4.75,4.92,5.25,5.85,6.76
agfa_it872__agfa_it872__0237,agfa_it872,agfa_it872,K17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.72,7.43,7.4,6.85,6.62,6.32,6.11,6.11,6.26,6.43,6.44,6.27,6.08,5.86,6.06,6.94,8.1,10.49,14.8,20.73,27.29,33.93,39.84,44.7,49.12,52.91,56.07,59.19,62.35,65.41,68.03
agfa_it872__agfa_it872__0238,agfa_it872,agfa_it872,K18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.38,6.71,6.75,6.54,6.43,6.27,6.31,6.81,8.01,10.2,13.41,17,19.6,20.4,19.5,17.14,14.25,11.58,9.22,7.42,6.23,5.39,4.93,4.75,4.68,4.7,4.76,4.93,5.25,5.83,6.73
agfa_it872__agfa_it872__0239,agfa_it872,agfa_it872,K19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.92,11.42,15.09,18.06,21.88,24.37,23.79,20.79,16.63,12.73,9.62,7.59,6.55,5.95,5.86,6.3,6.35,6.37,6.35,6.17,5.84,5.42,5.12,4.97,4.93,4.96,5.04,5.19,5.51,6.13,7.02
agfa_it872__agfa_it872__0240,agfa_it872,agfa_it872,K20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.09,7.73,8.01,7.95,8.03,8.03,8.08,8.33,8.72,9.16,9.4,9.29,8.87,8.3,8.07,8.27,8.27,8.19,7.88,7.34,6.67,6,5.56,5.34,5.24,5.22,5.3,5.49,5.83,6.49,7.52
agfa_it872__agfa_it872__0241,agfa_it872,agfa_it872,K21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.94,7.34,7.52,7.43,7.45,7.41,7.45,7.69,8.03,8.34,8.37,8.12,7.7,7.16,7,7.24,7.17,7.04,6.77,6.34,5.88,5.42,5.14,5.05,5,5.02,5.13,5.26,5.51,6.06,6.89
agfa_it872__agfa_it872__0242,agfa_it872,agfa_it872,K22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.97,7.83,8.49,8.76,9.2,9.54,9.83,10.11,10.22,10.09,9.58,8.81,8,7.26,6.99,7.2,7.12,6.93,6.6,6.16,5.68,5.24,4.98,4.9,4.88,4.88,4.96,5.11,5.41,5.95,6.7
agfa_it872__agfa_it872__0243,agfa_it872,agfa_it872,L1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.33,8.38,8.84,8.64,8.7,8.63,8.56,8.54,8.47,8.25,7.78,7.21,6.7,6.26,6.28,6.86,7.28,7.9,8.66,9.16,9.08,8.53,7.91,7.43,7.11,6.98,7.09,7.43,8.08,9.3,11.08
agfa_it872__agfa_it872__0244,agfa_it872,agfa_it872,L2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.16,8.49,9.06,8.82,8.92,8.82,8.52,8.18,7.68,7.05,6.34,5.76,5.41,5.11,5.23,5.81,6.13,6.83,8.02,9.31,10.12,10.24,9.98,9.61,9.33,9.22,9.38,9.9,10.83,12.4,14.62
