sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
paper_spectra__cardboardsci__0080,paper_spectra,cardboardsci,cardboardsci_0080,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,8.22,7.6,7.2,7.29,7.72,8.33,9.4,11.25,14.23,18.73,26.14,36.45,49.95,63.31,74.44,83.3,89.08,91.94,93.62,94.37,95.07,95.66,96.13,96.27,96.51,96.86,97.4,98.05,98.69,99.37,100.29
paper_spectra__cardboardsci__0081,paper_spectra,cardboardsci,cardboardsci_0081,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,8.31,7.71,7.32,7.39,7.82,8.46,9.54,11.39,14.37,18.85,26.2,36.42,49.81,63.15,74.3,83.36,89.53,92.73,94.77,95.84,96.72,97.43,98.02,98.2,98.57,99.01,99.6,100.3,100.97,101.74,102.74
paper_spectra__cardboardsci__0082,paper_spectra,cardboardsci,cardboardsci_0082,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,24.54,22.42,21.01,20.78,21.47,23.06,25.75,29.85,35.71,43.31,52.66,61.47,67.95,71.61,73.97,76.54,79.97,83.88,87.98,91.14,93.24,94.61,95.47,95.91,96.38,96.86,97.5,98.16,98.85,99.63,100.53
paper_spectra__cardboardsci__0083,paper_spectra,cardboardsci,cardboardsci_0083,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,24.42,22.35,20.97,20.74,21.42,22.98,25.67,29.75,35.58,43.13,52.45,61.25,67.73,71.36,73.69,76.2,79.59,83.36,87.23,90.15,92.04,93.26,94.06,94.43,94.87,95.36,95.96,96.66,97.32,98.03,98.91
paper_spectra__cardboardsci__0084,paper_spectra,cardboardsci,cardboardsci_0084,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,24.29,22.22,20.84,20.59,21.26,22.85,25.53,29.6,35.45,43,52.36,61.2,67.76,71.4,73.76,76.32,79.79,83.7,87.81,91.11,93.36,94.84,95.83,96.33,96.89,97.42,98.11,98.87,99.6,100.37,101.33
paper_spectra__cardboardsci__0085,paper_spectra,cardboardsci,cardboardsci_0085,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.27,6.09,6.08,6.52,7.41,8.69,11.19,16.2,25.16,37.56,52.09,65.12,75.28,81.9,85.57,87.86,89.37,90.25,90.94,91.33,91.82,92.25,92.72,93.08,93.7,94.35,94.95,95.41,96.08,97.18,98.67
paper_spectra__cardboardsci__0086,paper_spectra,cardboardsci,cardboardsci_0086,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.24,6.05,6.06,6.5,7.36,8.66,11.15,16.15,25.07,37.44,51.76,64.1,72.73,77.63,80.14,81.74,82.84,83.5,84.16,84.6,85.1,85.61,86.14,86.54,87.13,87.77,88.41,89,89.61,90.58,91.86
paper_spectra__cardboardsci__0087,paper_spectra,cardboardsci,cardboardsci_0087,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.22,6.06,6.05,6.48,7.37,8.66,11.12,16.11,25.06,37.41,51.82,64.6,74.38,80.75,84.58,87.24,89.12,90.29,91.3,91.94,92.6,93.22,93.93,94.52,95.34,96.21,96.88,97.3,97.98,99.49,101.63
paper_spectra__cardboardsci__0088,paper_spectra,cardboardsci,cardboardsci_0088,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.06,5.94,5.98,6.4,7.26,8.47,10.76,15.41,24,36.4,51.27,64.75,75.13,81.89,85.7,88.16,89.69,90.56,91.36,91.78,92.23,92.66,93.17,93.57,94.16,94.81,95.42,95.9,96.53,97.64,99.28
paper_spectra__cardboardsci__0089,paper_spectra,cardboardsci,cardboardsci_0089,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,5.98,5.89,5.92,6.37,7.19,8.37,10.63,15.25,23.75,35.96,50.69,63.64,72.82,78.01,80.67,82.31,83.51,84.26,84.93,85.37,85.9,86.43,86.96,87.38,88.02,88.65,89.27,89.88,90.53,91.53,92.84
paper_spectra__cardboardsci__0090,paper_spectra,cardboardsci,cardboardsci_0090,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,5.95,5.87,5.9,6.35,7.17,8.36,10.62,15.22,23.71,35.9,50.62,63.87,74.04,80.58,84.53,87.23,89.17,90.4,91.42,92.11,92.83,93.43,94.13,94.78,95.66,96.55,97.23,97.58,98.23,99.8,102.06
paper_spectra__cardboardsci__0091,paper_spectra,cardboardsci,cardboardsci_0091,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,11.36,10.34,9.45,8.92,8.64,8.56,8.69,8.99,9.49,10.23,11.48,13.36,15.67,17.79,19.9,22.78,27.26,33.06,39.28,43.89,45.89,46.51,46.78,46.84,47.03,47.6,48.93,51.87,56.55,61.9,67.99
paper_spectra__cardboardsci__0092,paper_spectra,cardboardsci,cardboardsci_0092,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,11.49,10.48,9.57,9.05,8.76,8.67,8.8,9.11,9.62,10.37,11.63,13.49,15.8,17.92,20,22.84,27.31,33.02,39.1,43.61,45.57,46.15,46.39,46.45,46.66,47.25,48.57,51.51,56.24,61.64,67.7
paper_spectra__cardboardsci__0093,paper_spectra,cardboardsci,cardboardsci_0093,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,11.48,10.45,9.56,9.06,8.77,8.67,8.81,9.14,9.63,10.37,11.63,13.5,15.8,17.9,19.96,22.81,27.24,32.93,38.98,43.49,45.45,46.05,46.28,46.36,46.57,47.17,48.49,51.43,56.14,61.55,67.6
paper_spectra__cardboardsci__0094,paper_spectra,cardboardsci,cardboardsci_0094,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,32.54,32.31,32.11,32.09,32.29,32.63,33.26,34.24,35.64,37.32,39.34,41.62,44.23,46.78,49.32,51.92,54.33,56.1,57.6,58.78,59.69,60.45,61.11,61.69,62.79,64.5,66.53,68.68,70.69,72.43,74.24
paper_spectra__cardboardsci__0095,paper_spectra,cardboardsci,cardboardsci_0095,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,32.25,32.03,31.85,31.85,32.04,32.38,33.01,33.97,35.36,37.03,39.03,41.28,43.85,46.39,48.95,51.56,53.96,55.74,57.22,58.41,59.36,60.11,60.76,61.37,62.47,64.15,66.2,68.36,70.38,72.11,73.92
paper_spectra__cardboardsci__0096,paper_spectra,cardboardsci,cardboardsci_0096,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,32.46,32.26,32.08,32.04,32.24,32.62,33.24,34.21,35.61,37.27,39.3,41.56,44.13,46.69,49.25,51.85,54.25,56.03,57.51,58.66,59.62,60.37,61.02,61.61,62.72,64.41,66.41,68.56,70.57,72.33,74.15
paper_spectra__cardboardsci__0097,paper_spectra,cardboardsci,cardboardsci_0097,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,37.59,34.76,31.96,29.91,28.43,27.84,28.08,28.77,30.07,32.41,36.35,41.27,46.29,49.7,51.71,53.38,55.57,58.51,62.23,65.78,68.35,70.12,71.95,74.36,77.97,82.28,86.59,90.79,94.49,97.29,99.98
paper_spectra__cardboardsci__0098,paper_spectra,cardboardsci,cardboardsci_0098,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,37.04,34.27,31.49,29.47,28.02,27.43,27.67,28.34,29.65,31.98,35.88,40.76,45.75,49.18,51.2,52.87,55.06,58.05,61.75,65.3,67.88,69.69,71.51,73.88,77.46,81.73,85.99,90.11,93.61,96.22,98.77
paper_spectra__cardboardsci__0099,paper_spectra,cardboardsci,cardboardsci_0099,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,37.44,34.64,31.85,29.83,28.39,27.81,28.04,28.73,30.04,32.35,36.26,41.14,46.1,49.44,51.47,53.13,55.29,58.25,61.91,65.46,68.02,69.82,71.63,74.01,77.59,81.93,86.23,90.42,94.28,97.3,100.21
paper_spectra__cardboardsci__0100,paper_spectra,cardboardsci,cardboardsci_0100,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,13.2,11.79,10.64,10.16,10.18,10.56,11.43,12.97,15.52,19.24,24.99,32.91,43.72,55.2,65.58,74.99,82.57,87.41,90.65,92.47,93.72,94.68,95.46,95.88,96.47,97.19,98.02,98.91,99.74,100.55,101.54
paper_spectra__cardboardsci__0101,paper_spectra,cardboardsci,cardboardsci_0101,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,13.1,11.7,10.55,10.09,10.09,10.48,11.32,12.85,15.38,19.1,24.83,32.74,43.59,54.98,65.06,73.65,79.98,83.63,85.99,87.37,88.42,89.24,89.96,90.4,90.99,91.64,92.46,93.34,94.14,94.92,95.87
paper_spectra__cardboardsci__0102,paper_spectra,cardboardsci,cardboardsci_0102,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,13.2,11.81,10.69,10.22,10.23,10.62,11.49,13.02,15.55,19.24,24.96,32.86,43.69,55.08,65.27,74.45,81.92,86.98,90.74,93.19,94.93,96.31,97.48,98.2,99.05,99.99,101.05,102.19,103.22,104.28,105.53
paper_spectra__cardboardsci__0103,paper_spectra,cardboardsci,cardboardsci_0103,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,42.24,39.87,37.09,34.78,33.15,32.55,32.95,33.98,35.9,39.36,45.45,53.77,64.05,73.61,81.13,86.9,90.84,92.96,94.37,95.25,96.09,96.85,97.56,98.04,98.71,99.43,100.3,101.24,102.13,102.97,103.91
paper_spectra__cardboardsci__0104,paper_spectra,cardboardsci,cardboardsci_0104,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,41.91,39.57,36.84,34.55,32.96,32.37,32.78,33.79,35.7,39.15,45.18,53.42,63.55,72.71,79.5,84.42,87.54,89.25,90.45,91.26,92.07,92.84,93.55,94.08,94.77,95.5,96.37,97.29,98.17,99.01,99.96
paper_spectra__cardboardsci__0105,paper_spectra,cardboardsci,cardboardsci_0105,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,41.81,39.53,36.82,34.54,32.97,32.38,32.79,33.82,35.75,39.21,45.23,53.49,63.65,72.89,80.19,86.02,90.3,92.97,94.95,96.34,97.53,98.66,99.72,100.51,101.46,102.51,103.64,104.81,105.93,106.97,108.16
paper_spectra__cardboardsci__0106,paper_spectra,cardboardsci,cardboardsci_0106,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,33.15,37.25,40.16,41.33,42.69,43.98,45.51,47.31,48.92,49.85,50.23,50.67,51.27,51.8,52.87,55.61,60.99,67.45,73.58,77.74,79.82,81.08,82.16,83.05,84.12,85.35,86.64,88.09,89.69,91.26,92.92
paper_spectra__cardboardsci__0107,paper_spectra,cardboardsci,cardboardsci_0107,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,32.93,37.04,39.95,41.11,42.5,43.78,45.27,47.06,48.66,49.56,49.95,50.39,51.01,51.54,52.55,55.28,60.57,66.85,72.67,76.53,78.45,79.62,80.61,81.43,82.43,83.57,84.79,86.1,87.51,88.95,90.49
paper_spectra__cardboardsci__0108,paper_spectra,cardboardsci,cardboardsci_0108,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,33.04,37.17,40.14,41.34,42.69,43.95,45.43,47.17,48.72,49.59,49.96,50.37,50.93,51.48,52.52,55.31,60.62,66.97,73.01,77.13,79.23,80.48,81.58,82.53,83.66,84.87,86.21,87.74,89.39,91.03,92.79
paper_spectra__cardboardsci__0109,paper_spectra,cardboardsci,cardboardsci_0109,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,55.75,55.5,55.07,54.52,53.72,52.46,50.83,48.94,47.04,45.24,43.93,43.77,44.51,45.29,46.7,49.87,55.82,63.69,72.8,81.33,87.44,91.32,93.41,94.38,95.25,96.09,96.99,97.89,98.8,99.71,100.75
paper_spectra__cardboardsci__0110,paper_spectra,cardboardsci,cardboardsci_0110,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,55.04,54.88,54.5,53.97,53.2,51.98,50.34,48.47,46.58,44.79,43.5,43.35,44.11,44.86,46.29,49.45,55.35,63.18,72.22,80.53,86.33,89.85,91.75,92.67,93.52,94.36,95.21,96.1,97,97.92,98.94
paper_spectra__cardboardsci__0111,paper_spectra,cardboardsci,cardboardsci_0111,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,55.42,55.2,54.77,54.23,53.44,52.22,50.56,48.66,46.77,44.99,43.67,43.53,44.28,45.04,46.46,49.65,55.59,63.44,72.56,81.04,87.24,91.22,93.46,94.57,95.55,96.5,97.46,98.41,99.36,100.33,101.47
paper_spectra__cardboardsci__0112,paper_spectra,cardboardsci,cardboardsci_0112,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,47.32,46.36,45.42,44.6,43.54,41.96,39.81,37.29,34.66,32.11,29.86,28.69,28.38,28.24,28.89,31.38,37.06,46.3,58.8,71.86,82.13,89.27,93.53,95.66,97.2,98.4,99.47,100.47,101.42,102.38,103.49
paper_spectra__cardboardsci__0113,paper_spectra,cardboardsci,cardboardsci_0113,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,46.77,45.85,44.95,44.17,43.12,41.54,39.41,36.91,34.31,31.78,29.56,28.38,28.09,27.97,28.64,31.07,36.72,45.9,58.35,71.27,81.3,88,91.83,93.66,95.02,96.15,97.19,98.17,99.1,100.04,101.13
paper_spectra__cardboardsci__0114,paper_spectra,cardboardsci,cardboardsci_0114,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,47.12,46.17,45.23,44.42,43.38,41.81,39.67,37.17,34.58,32.06,29.83,28.66,28.39,28.24,28.92,31.38,37.02,46.16,58.57,71.53,81.75,88.98,93.54,96.09,97.95,99.42,100.68,101.83,102.92,104.04,105.28
paper_spectra__cardboardsci__0115,paper_spectra,cardboardsci,cardboardsci_0115,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,10.06,9.21,8.45,8,7.67,7.38,7.2,7.1,7.04,7,7.03,7.31,7.61,7.77,8.18,8.97,9.82,11.56,15.18,21.82,31.32,43.61,56.7,68.25,77.66,84.57,89.31,92.72,95.25,97.18,99.22
paper_spectra__cardboardsci__0116,paper_spectra,cardboardsci,cardboardsci_0116,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.84,9.01,8.27,7.85,7.52,7.23,7.06,6.97,6.9,6.86,6.9,7.18,7.47,7.62,8.05,8.82,9.64,11.33,14.91,21.45,30.86,43.07,56.11,67.61,76.97,83.74,88.25,91.42,93.72,95.51,97.38
paper_spectra__cardboardsci__0117,paper_spectra,cardboardsci,cardboardsci_0117,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.87,9.03,8.29,7.85,7.53,7.26,7.07,6.98,6.93,6.89,6.92,7.19,7.48,7.65,8.08,8.84,9.69,11.38,14.95,21.52,30.97,43.2,56.24,67.79,77.23,84.22,89,92.48,95.2,97.31,99.5
paper_spectra__cardboardsci__0118,paper_spectra,cardboardsci,cardboardsci_0118,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.27,8.7,8.27,8.22,8.4,8.69,9.17,9.9,10.8,11.69,12.85,14.52,16.04,17.28,20.49,29.01,43.79,58.61,70.9,79.15,83.85,86.8,88.89,90.23,91.6,92.72,93.17,93.13,93.77,95.86,98.83
paper_spectra__cardboardsci__0119,paper_spectra,cardboardsci,cardboardsci_0119,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9,8.46,8.06,8.03,8.23,8.52,9,9.76,10.69,11.59,12.74,14.42,15.99,17.27,20.48,28.89,43.44,58.1,70.35,78.58,83.19,86.05,88.04,89.28,90.55,91.64,92.17,92.24,92.89,94.81,97.56
paper_spectra__cardboardsci__0120,paper_spectra,cardboardsci,cardboardsci_0120,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.18,8.61,8.21,8.18,8.36,8.62,9.1,9.84,10.73,11.61,12.75,14.42,15.95,17.23,20.47,28.92,43.54,58.3,70.64,78.99,83.74,86.78,88.94,90.33,91.79,92.98,93.43,93.33,94.01,96.19,99.46
paper_spectra__cardboardsci__0121,paper_spectra,cardboardsci,cardboardsci_0121,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.24,6.04,5.91,5.91,5.97,5.96,6,6.05,6.06,6.01,5.96,6.08,6.18,6.21,6.47,7.01,7.49,8.67,11.37,16.63,24.38,35.01,47.19,58.8,69.04,77.1,82.99,87.42,90.72,93.15,95.68
paper_spectra__cardboardsci__0122,paper_spectra,cardboardsci,cardboardsci_0122,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.22,6.05,5.91,5.9,5.95,5.96,5.99,6.05,6.06,6.02,5.96,6.09,6.19,6.22,6.5,7.01,7.51,8.68,11.39,16.59,24.27,34.78,46.85,58.39,68.58,76.58,82.36,86.66,89.81,92.17,94.56
paper_spectra__cardboardsci__0123,paper_spectra,cardboardsci,cardboardsci_0123,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,6.27,6.09,5.95,5.93,5.99,6,6.04,6.08,6.11,6.06,6,6.11,6.22,6.27,6.52,7.04,7.54,8.71,11.4,16.58,24.25,34.7,46.72,58.3,68.51,76.57,82.48,86.91,90.28,92.8,95.4
paper_spectra__cardboardsci__0124,paper_spectra,cardboardsci,cardboardsci_0124,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,14.07,13.12,12.3,11.75,11.2,10.49,9.73,9.06,8.46,7.9,7.58,7.71,7.85,7.86,8.53,10.46,14.04,20.04,29.48,41.73,54.23,65.32,73.66,79.29,83.58,87.01,89.76,92.04,94.02,95.83,97.77
paper_spectra__cardboardsci__0125,paper_spectra,cardboardsci,cardboardsci_0125,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,13.91,12.95,12.13,11.61,11.07,10.36,9.61,8.94,8.35,7.8,7.46,7.62,7.77,7.77,8.41,10.33,13.89,19.82,29.2,41.41,53.85,64.85,73.06,78.52,82.64,85.85,88.38,90.51,92.4,94.09,95.85
paper_spectra__cardboardsci__0126,paper_spectra,cardboardsci,cardboardsci_0126,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,13.84,12.89,12.12,11.57,11.02,10.33,9.59,8.91,8.32,7.79,7.45,7.6,7.76,7.76,8.4,10.3,13.83,19.76,29.13,41.36,53.86,64.92,73.21,78.84,83.22,86.66,89.46,91.83,93.95,95.92,97.96
paper_spectra__cardboardsci__0127,paper_spectra,cardboardsci,cardboardsci_0127,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.88,8.95,8.12,7.63,7.27,6.99,6.83,6.74,6.7,6.68,6.74,7.03,7.3,7.42,7.79,8.5,9.26,11.02,14.82,21.86,31.8,44.29,57.35,68.91,78.52,85.79,90.81,94.26,96.65,98.42,100.27
paper_spectra__cardboardsci__0128,paper_spectra,cardboardsci,cardboardsci_0128,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.84,8.96,8.16,7.67,7.31,7.02,6.86,6.77,6.72,6.7,6.75,7.02,7.28,7.43,7.76,8.47,9.26,10.99,14.79,21.77,31.65,44.04,57,68.43,77.88,84.83,89.5,92.67,94.9,96.5,98.17
paper_spectra__cardboardsci__0129,paper_spectra,cardboardsci,cardboardsci_0129,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,9.82,8.94,8.13,7.63,7.28,7,6.84,6.76,6.72,6.69,6.74,7.02,7.28,7.41,7.77,8.45,9.24,10.98,14.76,21.79,31.72,44.18,57.22,68.74,78.33,85.63,90.79,94.44,97.12,99.1,101.13
paper_spectra__cardboardsci__0130,paper_spectra,cardboardsci,cardboardsci_0130,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,10.64,10.41,10.17,10.06,9.98,9.74,9.39,9.01,8.65,8.29,7.96,7.91,8,8.06,8.46,9.42,11.11,14.23,19.56,26.93,34.65,41.64,47.17,51.27,54.72,57.34,58.42,58.33,59.13,62.37,67.89
paper_spectra__cardboardsci__0131,paper_spectra,cardboardsci,cardboardsci_0131,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,10.51,10.25,10.01,9.91,9.82,9.58,9.24,8.88,8.52,8.15,7.84,7.8,7.88,7.94,8.32,9.27,10.93,13.97,19.21,26.51,34.16,41.15,46.71,50.84,54.34,56.97,58.04,57.94,58.75,61.97,67.49
paper_spectra__cardboardsci__0132,paper_spectra,cardboardsci,cardboardsci_0132,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,10.64,10.37,10.12,10.01,9.92,9.68,9.33,8.95,8.59,8.21,7.88,7.84,7.92,8,8.38,9.32,11.02,14.09,19.36,26.7,34.44,41.48,47.04,51.21,54.74,57.36,58.45,58.38,59.19,62.4,67.88
paper_spectra__cardboardsci__0133,paper_spectra,cardboardsci,cardboardsci_0133,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,25.32,23,20.98,19.62,18.45,17.44,16.56,15.8,15.22,15.05,15.48,16.4,17.67,20.52,27.68,40.76,57.24,70.23,79.46,84.91,87.85,89.62,90.68,91.08,91.54,92.05,92.62,93.35,94.15,95.04,96.12
paper_spectra__cardboardsci__0134,paper_spectra,cardboardsci,cardboardsci_0134,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,25.08,22.8,20.78,19.45,18.32,17.29,16.42,15.68,15.11,14.93,15.36,16.27,17.55,20.39,27.47,40.48,56.79,69.42,78.06,82.87,85.41,86.96,87.96,88.37,88.85,89.37,90.01,90.77,91.53,92.43,93.44
paper_spectra__cardboardsci__0135,paper_spectra,cardboardsci,cardboardsci_0135,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,25.36,23.04,21.01,19.64,18.49,17.46,16.59,15.84,15.27,15.11,15.52,16.45,17.76,20.63,27.76,40.86,57.24,70.09,79.2,84.71,87.78,89.69,90.87,91.37,91.89,92.44,93.08,93.81,94.69,95.67,96.77
paper_spectra__cardboardsci__0136,paper_spectra,cardboardsci,cardboardsci_0136,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,23.89,24.02,24.84,26.79,29.17,28.97,25.09,19.57,14.44,10.59,7.86,6.29,5.45,4.95,4.87,5.04,4.91,5.09,6.19,10.36,20.41,38.09,57.93,73.31,83.4,89.59,93.49,96.29,98.52,100.29,102.1
paper_spectra__cardboardsci__0137,paper_spectra,cardboardsci,cardboardsci_0137,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,23.4,23.53,24.38,26.3,28.67,28.49,24.61,19.13,14.07,10.31,7.64,6.12,5.33,4.86,4.79,4.97,4.85,5.02,6.07,10.08,19.91,37.4,57.2,72.66,82.79,88.95,92.8,95.52,97.65,99.35,101.11
paper_spectra__cardboardsci__0138,paper_spectra,cardboardsci,cardboardsci_0138,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,23.67,23.83,24.68,26.61,28.98,28.81,24.91,19.37,14.26,10.45,7.74,6.17,5.37,4.9,4.8,4.99,4.86,5.05,6.12,10.23,20.24,37.89,57.76,73.17,83.27,89.48,93.49,96.41,98.76,100.66,102.64
paper_spectra__cardboardsci__0139,paper_spectra,cardboardsci,cardboardsci_0139,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,59.12,58.21,57.16,56.08,54.95,53.63,51.88,49.81,47.75,45.72,44.04,43.49,43.76,43.96,45.07,48.96,57.36,68.18,79.22,87.68,92.57,95.23,96.67,97.42,98.14,98.87,99.67,100.48,101.35,102.2,103.08
paper_spectra__cardboardsci__0140,paper_spectra,cardboardsci,cardboardsci_0140,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,57.63,56.82,55.93,54.96,53.89,52.58,50.87,48.86,46.83,44.84,43.22,42.67,42.94,43.14,44.27,48.12,56.35,66.72,76.78,83.84,87.57,89.63,90.86,91.51,92.2,92.97,93.79,94.59,95.45,96.25,97.17
paper_spectra__cardboardsci__0141,paper_spectra,cardboardsci,cardboardsci_0141,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,59,58.1,57.09,56.1,54.98,53.64,51.96,49.93,47.86,45.86,44.21,43.68,43.96,44.14,45.3,49.22,57.47,68.07,78.89,87.52,93.17,96.92,99.31,100.71,101.9,103.03,104.17,105.29,106.41,107.47,108.64
paper_spectra__cardboardsci__0142,paper_spectra,cardboardsci,cardboardsci_0142,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,49.11,48.39,47.39,46.37,45.48,44.91,44.7,44.73,45.09,45.76,46.65,47.63,48.51,49.02,49.36,49.66,49.96,50.04,49.9,49.5,48.83,47.95,47.14,46.43,45.86,45.48,45.33,45.63,46.3,47.17,48.25
