L,h,C_max
20,225,47.2045898438
20,228,46.5454101562
20,231,46.0327148438
20,234,45.6481933594
20,237,45.41015625
20,240,45.3002929688
20,243,45.3002929688
20,246,45.4284667969
20,249,45.703125
20,252,46.0876464844
20,255,46.6369628906
20,258,47.2961425781
20,261,48.1384277344
20,264,49.1455078125
20,267,50.3356933594
20,270,51.7456054688
20,273,53.3752441406
20,276,55.2612304688
20,279,57.4584960938
20,282,60.0036621094
20,285,62.9699707031
20,288,66.4489746094
20,291,70.5505371094
20,294,75.3845214844
20,297,81.1889648438
20,300,88.2202148438
20,303,96.8811035156
20,306,107.775878906
20,309,121.838378906
20,312,140.679931641
20,315,166.9921875
20,318,174.591064453
20,321,171.807861328
20,324,146.008300781
20,327,122.882080078
20,330,107.592773438
20,333,97.0092773438
20,336,89.3188476562
20,339,83.4594726562
20,342,78.9001464844
20,345,75.2563476562
20,348,72.3266601562
20,351,69.9829101562
20,354,68.0969238281
20,357,66.6137695312
20,360,65.4602050781
21,0,67.1447753906
21,3,66.2841796875
21,6,65.7165527344
21,9,65.4052734375
21,12,65.3686523438
21,15,65.5883789062
21,18,66.0827636719
21,21,66.8151855469
21,24,67.7673339844
21,27,68.9392089844
21,30,70.3491210938
21,33,66.4489746094
21,36,61.5600585938
21,39,57.4768066406
21,42,54.052734375
21,45,51.1413574219
21,48,48.6511230469
21,51,46.5087890625
21,54,44.677734375
21,57,43.1030273438
21,60,41.7297363281
21,63,40.5578613281
21,66,39.55078125
21,69,38.7084960938
21,72,37.9943847656
21,75,37.4084472656
21,78,36.9323730469
21,81,36.5661621094
21,84,36.328125
21,87,36.1633300781
21,90,36.1083984375
21,93,36.1633300781
21,96,36.3098144531
21,99,36.5661621094
21,102,36.9140625
21,105,37.3718261719
21,108,37.9577636719
21,111,38.6535644531
21,114,39.4958496094
21,117,40.4846191406
21,120,41.6381835938
21,123,42.9748535156
21,126,44.5129394531
21,129,46.2890625
21,132,48.33984375
21,135,50.7202148438
21,138,53.4484863281
21,141,56.6162109375
21,144,60.2600097656
21,147,64.4897460938
21,150,69.3420410156
21,153,74.8352050781
21,156,80.7312011719
21,159,85.83984375
21,162,88.9709472656
21,165,90.3442382812
21,168,90.6188964844
21,171,90.1611328125
21,174,88.8977050781
21,177,86.8835449219
21,180,84.2468261719
21,183,81.1706542969
21,186,77.783203125
21,189,74.2492675781
21,192,70.751953125
21,195,67.4011230469
21,198,64.2883300781
21,201,61.3586425781
21,204,58.7585449219
21,207,56.5063476562
21,210,54.6020507812
21,213,52.9357910156
21,216,51.5075683594
21,219,50.3173828125
21,222,49.3103027344
21,225,48.4497070312
21,228,47.7905273438
21,231,47.2595214844
21,234,46.8566894531
21,237,46.6186523438
21,240,46.4904785156
21,243,46.5087890625
21,246,46.6369628906
21,249,46.9116210938
21,252,47.314453125
21,255,47.8637695312
21,258,48.5595703125
21,261,49.4201660156
21,264,50.4455566406
21,267,51.6723632812
21,270,53.1005859375
21,273,54.7668457031
21,276,56.7077636719
21,279,58.9599609375
21,282,61.5783691406
21,285,64.6179199219
21,288,68.1884765625
21,291,72.3815917969
21,294,77.34375
21,297,83.2763671875
21,300,90.4907226562
21,303,99.3713378906
21,306,110.522460938
21,309,124.951171875
21,312,144.268798828
21,315,168.218994141
21,318,174.005126953
21,321,171.423339844
21,324,148.004150391
21,327,125.500488281
21,330,110.119628906
21,333,99.4079589844
21,336,91.552734375
21,339,85.5834960938
21,342,80.8959960938
21,345,77.1789550781
21,348,74.1943359375
21,351,71.77734375
21,354,69.8364257812
21,357,68.3166503906
21,360,67.1447753906
22,0,68.8293457031
22,3,67.9504394531
22,6,67.3645019531
22,9,67.0532226562
22,12,67.0166015625
22,15,67.236328125
22,18,67.7307128906
22,21,68.4997558594
22,24,69.5068359375
22,27,70.7336425781
22,30,72.1984863281
22,33,69.6166992188
22,36,64.4897460938
22,39,60.2233886719
22,42,56.6162109375
22,45,53.5766601562
22,48,50.9765625
22,51,48.7243652344
22,54,46.8017578125
22,57,45.1538085938
22,60,43.7072753906
22,63,42.48046875
22,66,41.4367675781
22,69,40.5395507812
22,72,39.7888183594
22,75,39.1845703125
22,78,38.6901855469
22,81,38.3056640625
22,84,38.0493164062
22,87,37.8845214844
22,90,37.8295898438
22,93,37.8845214844
22,96,38.0310058594
22,99,38.3056640625
22,102,38.671875
22,105,39.1479492188
22,108,39.7521972656
22,111,40.5029296875
22,114,41.3818359375
22,117,42.4072265625
22,120,43.6157226562
22,123,45.0073242188
22,126,46.6186523438
22,129,48.4680175781
22,132,50.6286621094
22,135,53.1005859375
22,138,55.9387207031
22,141,59.2163085938
22,144,63.0065917969
22,147,67.3645019531
22,150,72.3815917969
22,153,78.076171875
22,156,84.1552734375
22,159,89.4653320312
22,162,92.7978515625
22,165,94.3542480469
22,168,94.775390625
22,171,94.3725585938
22,174,93.0725097656
22,177,90.9118652344
22,180,88.0004882812
22,183,84.5947265625
22,186,80.859375
22,189,76.9592285156
22,192,73.1323242188
22,195,69.4702148438
22,198,66.1010742188
22,201,62.9699707031
22,204,60.2966308594
22,207,57.9711914062
22,210,56.0119628906
22,213,54.3090820312
22,216,52.8442382812
22,219,51.6174316406
22,222,50.5737304688
22,225,49.7131347656
22,228,49.0173339844
22,231,48.486328125
22,234,48.0834960938
22,237,47.8271484375
22,240,47.6989746094
22,243,47.7172851562
22,246,47.8454589844
22,249,48.1201171875
22,252,48.5412597656
22,255,49.0905761719
22,258,49.8046875
22,261,50.7019042969
22,264,51.7456054688
22,267,52.9907226562
22,270,54.4738769531
22,273,56.1767578125
22,276,58.154296875
22,279,60.4614257812
22,282,63.1530761719
22,285,66.2658691406
22,288,69.9279785156
22,291,74.2126464844
22,294,79.3029785156
22,297,85.3820800781
22,300,92.7612304688
22,303,101.861572266
22,306,113.287353516
22,309,128.082275391
22,312,147.875976562
22,315,168.072509766
22,318,173.510742188
22,321,171.057128906
22,324,149.835205078
22,327,128.02734375
22,330,112.646484375
22,333,101.788330078
22,336,93.8049316406
22,339,87.7075195312
22,342,82.9284667969
22,345,79.1015625
22,348,76.0437011719
22,351,73.5717773438
22,354,71.5942382812
22,357,70.0378417969
22,360,68.8293457031
23,0,70.5139160156
23,3,69.6166992188
23,6,69.0124511719
23,9,68.701171875
23,12,68.6645507812
23,15,68.8842773438
23,18,69.3786621094
23,21,70.166015625
23,24,71.2280273438
23,27,72.509765625
23,30,74.0478515625
23,33,72.7844238281
23,36,67.4194335938
23,39,62.9516601562
23,42,59.1979980469
23,45,56.0119628906
23,48,53.2836914062
23,51,50.9399414062
23,54,48.92578125
23,57,47.2045898438
23,60,45.703125
23,63,44.4213867188
23,66,43.3227539062
23,69,42.3889160156
23,72,41.6015625
23,75,40.9606933594
23,78,40.4479980469
23,81,40.0451660156
23,84,39.7705078125
23,87,39.6057128906
23,90,39.55078125
23,93,39.6057128906
23,96,39.7705078125
23,99,40.0451660156
23,102,40.4296875
23,105,40.9240722656
23,108,41.5649414062
23,111,42.333984375
23,114,43.2495117188
23,117,44.3298339844
23,120,45.5749511719
23,123,47.0397949219
23,126,48.7243652344
23,129,50.6652832031
23,132,52.8991699219
23,135,55.4626464844
23,138,58.4106445312
23,141,61.81640625
23,144,65.7348632812
23,147,70.2209472656
23,150,75.4028320312
23,153,81.2438964844
23,156,87.5427246094
23,159,93.017578125
23,162,96.5698242188
23,165,98.3093261719
23,168,98.876953125
23,171,98.583984375
23,174,97.2290039062
23,177,94.9035644531
23,180,91.7175292969
23,183,87.9638671875
23,186,83.8439941406
23,189,79.5959472656
23,192,75.4028320312
23,195,71.4477539062
23,198,67.822265625
23,201,64.5629882812
23,204,61.8347167969
23,207,59.4543457031
23,210,57.4401855469
23,213,55.6823730469
23,216,54.1809082031
23,219,52.9357910156
23,222,51.85546875
23,225,50.9765625
23,228,50.2624511719
23,231,49.7131347656
23,234,49.2919921875
23,237,49.0356445312
23,240,48.9074707031
23,243,48.9074707031
23,246,49.0539550781
23,249,49.3469238281
23,252,49.7680664062
23,255,50.3356933594
23,258,51.0681152344
23,261,51.9653320312
23,264,53.0456542969
23,267,54.3273925781
23,270,55.8471679688
23,273,57.5866699219
23,276,59.619140625
23,279,61.9812011719
23,282,64.7277832031
23,285,67.9138183594
23,288,71.6674804688
23,291,76.0620117188
23,294,81.2622070312
23,297,87.4877929688
23,300,95.0500488281
23,303,104.351806641
23,306,116.070556641
23,309,131.213378906
23,312,151.483154297
23,315,167.999267578
23,318,173.107910156
23,321,170.837402344
23,324,151.611328125
23,327,130.535888672
23,330,115.13671875
23,333,104.168701172
23,336,96.0388183594
23,339,89.8315429688
23,342,84.9426269531
23,345,81.0424804688
23,348,77.9113769531
23,351,75.3845214844
23,354,73.3520507812
23,357,71.7590332031
23,360,70.5139160156
24,0,72.216796875
24,3,71.3012695312
24,6,70.6787109375
24,9,70.3491210938
24,12,70.3125
24,15,70.5322265625
24,18,71.044921875
24,21,71.8505859375
24,24,72.94921875
24,27,74.2858886719
24,30,75.8972167969
24,33,75.9521484375
24,36,70.3491210938
24,39,65.6982421875
24,42,61.7797851562
24,45,58.447265625
24,48,55.6091308594
24,51,53.1555175781
24,54,51.0498046875
24,57,49.2553710938
24,60,47.6806640625
24,63,46.3439941406
24,66,45.1904296875
24,69,44.2199707031
24,72,43.4143066406
24,75,42.7368164062
24,78,42.2058105469
24,81,41.7846679688
24,84,41.4916992188
24,87,41.3269042969
24,90,41.2719726562
24,93,41.3269042969
24,96,41.4916992188
24,99,41.7663574219
24,102,42.1691894531
24,105,42.7001953125
24,108,43.359375
24,111,44.1650390625
24,114,45.1171875
24,117,46.2341308594
24,120,47.5524902344
24,123,49.072265625
24,126,50.8117675781
24,129,52.8442382812
24,132,55.1513671875
24,135,57.8247070312
24,138,60.8825683594
24,141,64.3981933594
24,144,68.4265136719
24,147,73.0407714844
24,150,78.3508300781
24,153,84.3933105469
24,156,90.8569335938
24,159,96.5148925781
24,162,100.250244141
24,165,102.172851562
24,168,102.978515625
24,171,102.777099609
24,174,101.403808594
24,177,98.8952636719
24,180,95.4162597656
24,183,91.2963867188
24,186,86.7736816406
24,189,82.1411132812
24,192,77.6000976562
24,195,73.3337402344
24,198,69.4885253906
24,201,66.1560058594
24,204,63.3544921875
24,207,60.9191894531
24,210,58.8684082031
24,213,57.0556640625
24,216,55.5358886719
24,219,54.2358398438
24,222,53.1372070312
24,225,52.2399902344
24,228,51.5258789062
24,231,50.9399414062
24,234,50.5187988281
24,237,50.244140625
24,240,50.1159667969
24,243,50.1159667969
24,246,50.2624511719
24,249,50.5554199219
24,252,50.9948730469
24,255,51.5808105469
24,258,52.3315429688
24,261,53.2470703125
24,264,54.345703125
24,267,55.6640625
24,270,57.2021484375
24,273,58.9965820312
24,276,61.083984375
24,279,63.5009765625
24,282,66.3024902344
24,285,69.580078125
24,288,73.4069824219
24,291,77.9113769531
24,294,83.2397460938
24,297,89.6118164062
24,300,97.3388671875
24,303,106.860351562
24,306,118.853759766
24,309,134.362792969
24,312,155.108642578
24,315,167.944335938
24,318,172.814941406
24,321,170.599365234
24,324,153.259277344
24,327,132.952880859
24,330,117.645263672
24,333,106.567382812
24,336,98.291015625
24,339,91.9555664062
24,342,86.9567871094
24,345,82.9833984375
24,348,79.7790527344
24,351,77.197265625
24,354,75.1281738281
24,357,73.4802246094
24,360,72.216796875
25,0,73.9196777344
25,3,72.9675292969
25,6,72.3449707031
25,9,72.0153808594
25,12,71.9604492188
25,15,72.1984863281
25,18,72.7294921875
25,21,73.53515625
25,24,74.6704101562
25,27,76.0620117188
25,30,77.7282714844
25,33,79.1198730469
25,36,73.2971191406
25,39,68.4265136719
25,42,64.3432617188
25,45,60.8825683594
25,48,57.9162597656
25,51,55.37109375
25,54,53.1921386719
25,57,51.3061523438
25,60,49.6765136719
25,63,48.2666015625
25,66,47.0764160156
25,69,46.0693359375
25,72,45.2087402344
25,75,44.5129394531
25,78,43.9636230469
25,81,43.5241699219
25,84,43.2312011719
25,87,43.0480957031
25,90,42.9748535156
25,93,43.0480957031
25,96,43.212890625
25,99,43.505859375
25,102,43.9270019531
25,105,44.4763183594
25,108,45.1721191406
25,111,45.99609375
25,114,46.9848632812
25,117,48.1567382812
25,120,49.51171875
25,123,51.1047363281
25,126,52.9174804688
25,129,55.0048828125
25,132,57.421875
25,135,60.1867675781
25,138,63.3544921875
25,141,66.9799804688
25,144,71.1181640625
25,147,75.8605957031
25,150,81.2805175781
25,153,87.4877929688
25,156,94.1162109375
25,159,99.9389648438
25,162,103.875732422
25,165,106.018066406
25,168,107.043457031
25,171,106.951904297
25,174,105.541992188
25,177,102.868652344
25,180,99.0600585938
25,183,94.5739746094
25,186,89.6301269531
25,189,84.6130371094
25,192,79.7058105469
25,195,75.146484375
25,198,71.1730957031
25,201,67.7673339844
25,204,64.892578125
25,207,62.40234375
25,210,60.2966308594
25,213,58.447265625
25,216,56.8725585938
25,219,55.5541992188
25,222,54.4372558594
25,225,53.5034179688
25,228,52.7709960938
25,231,52.1667480469
25,234,51.7456054688
25,237,51.4709472656
25,240,51.3244628906
25,243,51.3244628906
25,246,51.4709472656
25,249,51.7822265625
25,252,52.2216796875
25,255,52.8259277344
25,258,53.5949707031
25,261,54.5288085938
25,264,55.6640625
25,267,57.0007324219
25,270,58.5754394531
25,273,60.4064941406
25,276,62.548828125
25,279,65.0024414062
25,282,67.8955078125
25,285,71.2280273438
25,288,75.146484375
25,291,79.7607421875
25,294,85.1989746094
25,297,91.7175292969
25,300,99.6276855469
25,303,109.368896484
25,306,121.636962891
25,309,137.512207031
25,312,158.734130859
25,315,167.980957031
25,318,172.55859375
25,321,170.5078125
25,324,154.779052734
25,327,135.369873047
25,330,120.098876953
25,333,108.911132812
25,336,100.543212891
25,339,94.0795898438
25,342,88.9892578125
25,345,84.9243164062
25,348,81.6467285156
25,351,79.0100097656
25,354,76.8859863281
25,357,75.2197265625
25,360,73.9196777344
26,0,75.6225585938
26,3,74.6520996094
26,6,74.0112304688
26,9,73.6633300781
26,12,73.6267089844
26,15,73.8647460938
26,18,74.3957519531
26,21,75.2380371094
26,24,76.3916015625
26,27,77.8381347656
26,30,79.5593261719
26,33,81.591796875
26,36,76.2268066406
26,39,71.1730957031
26,42,66.9250488281
26,45,63.3178710938
26,48,60.2233886719
26,51,57.5866699219
26,54,55.3161621094
26,57,53.3386230469
26,60,51.6540527344
26,63,50.2075195312
26,66,48.9624023438
26,69,47.900390625
26,72,47.021484375
26,75,46.2890625
26,78,45.703125
26,81,45.263671875
26,84,44.9523925781
26,87,44.7692871094
26,90,44.6960449219
26,93,44.7509765625
26,96,44.9340820312
26,99,45.2453613281
26,102,45.6848144531
26,105,46.2524414062
26,108,46.9665527344
26,111,47.8271484375
26,114,48.8708496094
26,117,50.0793457031
26,120,51.4892578125
26,123,53.1188964844
26,126,55.0048828125
26,129,57.1838378906
26,132,59.6740722656
26,135,62.5305175781
26,138,65.8081054688
26,141,69.5434570312
26,144,73.7915039062
26,147,78.6437988281
26,150,84.1735839844
26,153,90.52734375
26,156,97.3022460938
26,159,103.326416016
26,162,107.446289062
26,165,109.826660156
26,168,111.090087891
26,171,111.145019531
26,174,109.698486328
26,177,106.823730469
26,180,102.685546875
26,183,97.7966308594
26,186,92.4133300781
26,189,86.9750976562
26,192,81.73828125
26,195,76.9226074219
26,198,72.8576660156
26,201,69.3786621094
26,204,66.4123535156
26,207,63.8671875
26,210,61.7248535156
26,213,59.8205566406
26,216,58.2275390625
26,219,56.8725585938
26,222,55.7189941406
26,225,54.7668457031
26,228,54.0161132812
26,231,53.4118652344
26,234,52.9541015625
26,237,52.6794433594
26,240,52.5512695312
26,243,52.5329589844
26,246,52.6977539062
26,249,53.0090332031
26,252,53.4484863281
26,255,54.052734375
26,258,54.8583984375
26,261,55.810546875
26,264,56.9641113281
26,267,58.3557128906
26,270,59.9487304688
26,273,61.81640625
26,276,64.013671875
26,279,66.5405273438
26,282,69.4702148438
26,285,72.8942871094
26,288,76.904296875
26,291,81.6101074219
26,294,87.1765136719
26,297,93.8415527344
26,300,101.916503906
26,303,111.895751953
26,306,124.438476562
26,309,140.661621094
26,312,162.231445312
26,315,168.090820312
26,318,172.412109375
26,321,170.526123047
26,324,156.243896484
26,327,137.677001953
26,330,122.552490234
26,333,111.291503906
26,336,102.777099609
26,339,96.2036132812
26,342,91.0217285156
26,345,86.8835449219
26,348,83.5327148438
26,351,80.8410644531
26,354,78.662109375
26,357,76.9592285156
26,360,75.6225585938
27,0,77.1606445312
27,3,76.171875
27,6,75.5126953125
27,9,75.1647949219
27,12,75.1098632812
27,15,75.3479003906
27,18,75.8972167969
27,21,76.7395019531
27,24,77.9113769531
27,27,79.4128417969
27,30,81.1889648438
27,33,83.2946777344
27,36,79.1564941406
27,39,73.9196777344
27,42,69.4885253906
27,45,65.7531738281
27,48,62.548828125
27,51,59.8022460938
27,54,57.4401855469
27,57,55.3894042969
27,60,53.6499023438
27,63,52.1301269531
27,66,50.8483886719
27,69,49.7497558594
27,72,48.8159179688
27,75,48.0651855469
27,78,47.4609375
27,81,47.0031738281
27,84,46.6735839844
27,87,46.4721679688
27,90,46.4172363281
27,93,46.4721679688
27,96,46.6552734375
27,99,46.9848632812
27,102,47.4426269531
27,105,48.0285644531
27,108,48.7609863281
27,111,49.658203125
27,114,50.7385253906
27,117,51.9836425781
27,120,53.4484863281
27,123,55.1513671875
27,126,57.1105957031
27,129,59.3444824219
27,132,61.9262695312
27,135,64.8742675781
27,138,68.2434082031
27,141,72.0886230469
27,144,76.4465332031
27,147,81.4086914062
27,150,87.0483398438
27,153,93.4936523438
27,156,100.415039062
27,159,106.585693359
27,162,110.888671875
27,165,113.525390625
27,168,115.026855469
27,171,115.191650391
27,174,113.708496094
27,177,110.595703125
27,180,106.127929688
27,183,100.78125
27,186,94.9401855469
27,189,89.0991210938
27,192,83.5144042969
27,195,78.5339355469
27,198,74.3957519531
27,201,70.8435058594
27,204,67.822265625
27,207,65.2404785156
27,210,63.0249023438
27,213,61.1022949219
27,216,59.47265625
27,219,58.0810546875
27,222,56.9091796875
27,225,55.9387207031
27,228,55.1696777344
27,231,54.5471191406
27,234,54.0893554688
27,237,53.8146972656
27,240,53.6499023438
27,243,53.6499023438
27,246,53.8146972656
27,249,54.1259765625
27,252,54.5837402344
27,255,55.2062988281
27,258,56.0119628906
27,261,57.0007324219
27,264,58.1726074219
27,267,59.5825195312
27,270,61.2121582031
27,273,63.134765625
27,276,65.3503417969
27,279,67.9321289062
27,282,70.9350585938
27,285,74.4323730469
27,288,78.515625
27,291,83.3129882812
27,294,88.9892578125
27,297,95.7824707031
27,300,104.040527344
27,303,114.202880859
27,306,127.001953125
27,309,143.572998047
27,312,161.938476562
27,315,167.651367188
27,318,171.862792969
27,321,170.251464844
27,324,157.32421875
27,327,139.636230469
27,330,124.676513672
27,333,113.37890625
27,336,104.791259766
27,339,98.1262207031
27,342,92.8527832031
27,345,88.623046875
27,348,85.2172851562
27,351,82.470703125
27,354,80.2551269531
27,357,78.515625
27,360,77.1606445312
28,0,78.2043457031
28,3,77.197265625
28,6,76.5197753906
28,9,76.1535644531
28,12,76.0986328125
28,15,76.3366699219
28,18,76.8676757812
28,21,77.7282714844
28,24,78.9001464844
28,27,80.419921875
28,30,82.2509765625
28,33,84.3933105469
28,36,82.0861816406
28,39,76.6479492188
28,42,72.0703125
28,45,68.1884765625
28,48,64.8559570312
28,51,62.0178222656
28,54,59.5642089844
28,57,57.4401855469
28,60,55.6274414062
28,63,54.052734375
28,66,52.7160644531
28,69,51.5808105469
28,72,50.6286621094
28,75,49.8413085938
28,78,49.21875
28,81,48.7426757812
28,84,48.3947753906
28,87,48.193359375
28,90,48.1201171875
28,93,48.193359375
28,96,48.3947753906
28,99,48.7243652344
28,102,49.1821289062
28,105,49.8046875
28,108,50.5737304688
28,111,51.4892578125
28,114,52.6062011719
28,117,53.90625
28,120,55.4260253906
28,123,57.1655273438
28,126,59.1979980469
28,129,61.5051269531
28,132,64.1784667969
28,135,67.1997070312
28,138,70.6787109375
28,141,74.5971679688
28,144,79.0649414062
28,147,84.1186523438
28,150,89.8498535156
28,153,96.38671875
28,156,103.399658203
28,159,109.661865234
28,162,114.093017578
28,165,116.986083984
28,168,118.688964844
28,171,118.908691406
28,174,117.315673828
28,177,113.928222656
28,180,109.057617188
28,183,103.198242188
28,186,96.8811035156
28,189,90.5822753906
28,192,84.7229003906
28,195,79.7424316406
28,198,75.5126953125
28,201,71.9604492188
28,204,68.8842773438
28,207,66.2658691406
28,210,63.9953613281
28,213,62.0544433594
28,216,60.4064941406
28,219,58.9965820312
28,222,57.8063964844
28,225,56.8359375
28,228,56.0302734375
28,231,55.4077148438
28,234,54.9682617188
28,237,54.6569824219
28,240,54.5104980469
28,243,54.5104980469
28,246,54.6752929688
28,249,54.9865722656
28,252,55.4626464844
28,255,56.103515625
28,258,56.9091796875
28,261,57.8979492188
28,264,59.1064453125
28,267,60.5163574219
28,270,62.1826171875
28,273,64.1235351562
28,276,66.3940429688
28,279,69.0124511719
28,282,72.0520019531
28,285,75.5859375
28,288,79.7424316406
28,291,84.5947265625
28,294,90.3625488281
28,297,97.265625
28,300,105.633544922
28,303,115.942382812
28,306,128.942871094
28,309,145.770263672
28,312,159.869384766
28,315,165.637207031
28,318,170.086669922
28,321,169.189453125
28,324,157.580566406
28,327,140.808105469
28,330,126.086425781
28,333,114.788818359
28,336,106.182861328
28,339,99.4445800781
28,342,94.1162109375
28,345,89.8498535156
28,348,86.3891601562
28,351,83.6059570312
28,354,81.3537597656
28,357,79.5776367188
28,360,78.2043457031
29,0,79.2663574219
29,3,78.2409667969
29,6,77.5634765625
29,9,77.1789550781
29,12,77.1057128906
29,15,77.34375
29,18,77.8930664062
29,21,78.7353515625
29,24,79.9255371094
29,27,81.4636230469
29,30,83.3312988281
29,33,85.5285644531
29,36,85.0341796875
29,39,79.39453125
29,42,74.6520996094
29,45,70.6237792969
29,48,67.1813964844
29,51,64.2333984375
29,54,61.6882324219
29,57,59.4909667969
29,60,57.6049804688
29,63,55.9936523438
29,66,54.6020507812
29,69,53.4301757812
29,72,52.44140625
29,75,51.6174316406
29,78,50.9765625
29,81,50.4821777344
29,84,50.1342773438
29,87,49.9145507812
29,90,49.8413085938
29,93,49.9145507812
29,96,50.1159667969
29,99,50.4455566406
29,102,50.9399414062
29,105,51.5808105469
29,108,52.3681640625
29,111,53.3203125
29,114,54.4738769531
29,117,55.810546875
29,120,57.3852539062
29,123,59.1979980469
29,126,61.2854003906
29,129,63.6657714844
29,132,66.4123535156
29,135,69.5251464844
29,138,73.095703125
29,141,77.1240234375
29,144,81.6650390625
29,147,86.8103027344
29,150,92.6147460938
29,153,99.2065429688
29,156,106.311035156
29,159,112.664794922
29,162,117.224121094
29,165,120.373535156
29,168,122.296142578
29,171,122.607421875
29,174,120.904541016
29,177,117.224121094
29,180,111.932373047
29,183,105.505371094
29,186,98.7121582031
29,189,91.9921875
29,192,85.9680175781
29,195,80.9692382812
29,198,76.6662597656
29,201,73.0590820312
29,204,69.9645996094
29,207,67.3095703125
29,210,65.0024414062
29,213,63.0432128906
29,216,61.3586425781
29,219,59.9304199219
29,222,58.7219238281
29,225,57.7331542969
29,228,56.9091796875
29,231,56.2866210938
29,234,55.8288574219
29,237,55.517578125
29,240,55.37109375
29,243,55.3894042969
29,246,55.5358886719
29,249,55.8654785156
29,252,56.3415527344
29,255,56.982421875
29,258,57.8063964844
29,261,58.8134765625
29,264,60.0219726562
29,267,61.4685058594
29,270,63.1530761719
29,273,65.1306152344
29,276,67.4194335938
29,279,70.0744628906
29,282,73.1689453125
29,285,76.7761230469
29,288,80.9509277344
29,291,85.8947753906
29,294,91.7358398438
29,297,98.73046875
29,300,107.2265625
29,303,117.700195312
29,306,130.883789062
29,309,147.94921875
29,312,157.781982422
29,315,163.604736328
29,318,168.255615234
29,321,168.1640625
29,324,157.891845703
29,327,141.925048828
29,330,127.496337891
29,333,116.253662109
29,336,107.574462891
29,339,100.799560547
29,342,95.4162597656
29,345,91.0949707031
29,348,87.59765625
29,351,84.7595214844
29,354,82.4890136719
29,357,80.6762695312
29,360,79.2663574219
30,0,80.3833007812
30,3,79.3212890625
30,6,78.6254882812
30,9,78.2409667969
30,12,78.1677246094
30,15,78.3874511719
30,18,78.9367675781
30,21,79.7790527344
30,24,80.9875488281
30,27,82.5256347656
30,30,84.4482421875
30,33,86.6821289062
30,36,87.9638671875
30,39,82.1228027344
30,42,77.2155761719
30,45,73.0590820312
30,48,69.4885253906
30,51,66.4306640625
30,54,63.8122558594
30,57,61.5417480469
30,60,59.6008300781
30,63,57.9162597656
30,66,56.4697265625
30,69,55.2612304688
30,72,54.2358398438
30,75,53.3935546875
30,78,52.734375
30,81,52.2033691406
30,84,51.85546875
30,87,51.6357421875
30,90,51.5625
30,93,51.6174316406
30,96,51.8371582031
30,99,52.1850585938
30,102,52.6794433594
30,105,53.3386230469
30,108,54.1625976562
30,111,55.1513671875
30,114,56.3415527344
30,117,57.7331542969
30,120,59.3444824219
30,123,61.2121582031
30,126,63.3544921875
30,129,65.8264160156
30,132,68.6462402344
30,135,71.8505859375
30,138,75.4943847656
30,141,79.6142578125
30,144,84.2468261719
30,147,89.4653320312
30,150,95.361328125
30,153,102.008056641
30,156,109.149169922
30,159,115.576171875
30,162,120.281982422
30,165,123.742675781
30,168,125.885009766
30,171,126.26953125
30,174,124.456787109
30,177,120.465087891
30,180,114.678955078
30,183,107.757568359
30,186,100.469970703
30,189,93.3471679688
30,192,87.2497558594
30,195,82.177734375
30,198,77.8564453125
30,201,74.1760253906
30,204,71.044921875
30,207,68.3349609375
30,210,66.0095214844
30,213,64.013671875
30,216,62.3107910156
30,219,60.8642578125
30,222,59.6374511719
30,225,58.6303710938
30,228,57.8247070312
30,231,57.1655273438
30,234,56.689453125
30,237,56.396484375
30,240,56.25
30,243,56.25
30,246,56.4147949219
30,249,56.7443847656
30,252,57.2204589844
30,255,57.8796386719
30,258,58.7036132812
30,261,59.7290039062
30,264,60.9741210938
30,267,62.4206542969
30,270,64.1418457031
30,273,66.1376953125
30,276,68.4631347656
30,279,71.1547851562
30,282,74.2858886719
30,285,77.9296875
30,288,82.177734375
30,291,87.1948242188
30,294,93.1091308594
30,297,100.213623047
30,300,108.837890625
30,303,119.458007812
30,306,132.843017578
30,309,149.450683594
30,312,155.712890625
30,315,161.627197266
30,318,166.479492188
30,321,167.083740234
30,324,158.111572266
30,327,143.078613281
30,330,128.924560547
30,333,117.700195312
30,336,109.002685547
30,339,102.172851562
30,342,96.7346191406
30,345,92.3583984375
30,348,88.8061523438
30,351,85.9497070312
30,354,83.6242675781
30,357,81.7932128906
30,360,80.3833007812
31,0,81.5002441406
31,3,80.4382324219
31,6,79.7058105469
31,9,79.3212890625
31,12,79.2297363281
31,15,79.4494628906
31,18,79.9987792969
31,21,80.859375
31,24,82.0678710938
31,27,83.6242675781
31,30,85.5651855469
31,33,87.8540039062
31,36,90.52734375
31,39,84.8693847656
31,42,79.7973632812
31,45,75.4943847656
31,48,71.8139648438
31,51,68.6462402344
31,54,65.9362792969
31,57,63.5925292969
31,60,61.5783691406
31,63,59.8388671875
31,66,58.3557128906
31,69,57.0922851562
31,72,56.0485839844
31,75,55.1696777344
31,78,54.4738769531
31,81,53.9428710938
31,84,53.5766601562
31,87,53.3569335938
31,90,53.2653808594
31,93,53.3386230469
31,96,53.5583496094
31,99,53.9245605469
31,102,54.4372558594
31,105,55.1147460938
31,108,55.95703125
31,111,56.982421875
31,114,58.2092285156
31,117,59.6374511719
31,120,61.3037109375
31,123,63.2263183594
31,126,65.4418945312
31,129,67.9870605469
31,132,70.8618164062
31,135,74.1577148438
31,138,77.8930664062
31,141,82.0861816406
