x,y,Y,X,Z,L,a,b,C,h
0.0148782923788,0.669988499349,5,0.111033938592,2.35178072891,26.7347653842,-111.293224716,-7.19942808932,111.52584289,183.701239691
0.0145663974745,0.642000431359,5,0.113445386973,2.67471137394,26.7347653842,-111.207593797,-10.7438031914,111.725369657,185.518238864
0.0162649774992,0.696573431136,5,0.116749913018,2.06124421726,26.7347653842,-111.090249547,-3.72139605633,111.152563321,181.918625494
0.015082712443,0.612737497567,5,0.123076460172,3.03702475749,26.7347653842,-110.865592842,-14.3955809168,111.796298803,187.398299669
0.0189613637279,0.72168929087,5,0.131367916691,1.79682135154,26.7347653842,-110.571161891,-0.259035007924,110.571465311,180.13422655
0.0166372867972,0.582865332045,5,0.142719817791,3.43559102882,26.7347653842,-110.168054061,-18.0912577788,111.643601445,189.325599907
0.0225250171467,0.7447183037,5,0.15123179486,1.56271625121,26.7347653842,-109.86579239,3.10265044521,109.909593654,178.382376019
0.0190012897872,0.552494640522,5,0.171959041714,3.87790250134,26.7347653842,-109.129764528,-21.871742326,111.299948869,191.33304653
0.0279378252521,0.765876536772,5,0.182391181285,1.34607621514,26.7347653842,-108.759317578,6.52758210551,108.95502966,176.565307693
0.0219910971178,0.521835085032,5,0.210709261878,4.37086189618,26.7347653842,-107.753737993,-25.7602304483,110.790150844,193.44511044
0.0341652301832,0.784441225611,5,0.217767941483,1.15619589004,26.7347653842,-107.503083147,9.84649380952,107.953074651,174.766728652
0.0255605212811,0.491223082592,5,0.260172233216,4.91850254243,26.7347653842,-105.997299944,-29.751026172,110.093374704,195.678220416
0.0423582931502,0.800180913353,5,0.264679477124,0.983907456856,26.7347653842,-105.83724699,13.1891891047,106.655883849,172.896554621
0.0513169641502,0.81266730741,5,0.315731688,0.836847546346,26.7347653842,-104.02437479,16.3669939992,105.304078948,171.058495091
0.0297850337758,0.461184447853,5,0.3229188876,5.51873031216,26.7347653842,-103.769156179,-33.798028193,109.134524711,198.040636267
0.0619475466031,0.821628121051,5,0.376980442952,0.708497733728,26.7347653842,-101.849421674,19.4611517686,103.692049471,169.18244927
0.0344546402738,0.431834010906,5,0.398933842676,6.17958909374,26.7347653842,-101.069852927,-37.9274691077,107.951878556,200.569102462
0.0735448817795,0.827029503487,5,0.444632757776,0.60110077279,26.7347653842,-99.4470771197,22.352165289,101.928114084,167.332464126
0.0394168347856,0.40345766736,5,0.488487863467,6.90438604749,26.7347653842,-97.88977528,-42.130651538,106.571102572,203.286496943
0.0856822578293,0.829234656954,5,0.516634568459,0.513021763523,26.7347653842,-96.8902812695,24.9927226514,100.061794857,165.53592721
0.0445598467889,0.376348840141,5,0.592001914662,7.69354454304,26.7347653842,-94.213974713,-46.3848061594,105.0134433,206.212622173
0.0991122775396,0.828206670238,5,0.59835474104,0.438785721208,26.7347653842,-93.988384829,27.464525024,97.9189288011,163.711008837
0.113074578912,0.824636138004,5,0.685602859864,0.37767737923,26.7347653842,-90.8901901304,29.7180838958,95.6252642997,161.893968457
0.0497876165619,0.350723018684,5,0.709785413411,8.54647874273,26.7347653842,-90.0314637738,-50.6672114958,103.309393523,209.369602674
0.127183601097,0.819225695824,5,0.776242748152,0.327081434042,26.7347653842,-87.6715531539,31.7760836672,93.2524569416,160.077223382
0.0550174531973,0.32672592981,5,0.841951130558,9.46139501923,26.7347653842,-85.3382379517,-54.9548891676,101.501993577,212.780141833
0.141296527685,0.812533044987,5,0.869481730972,0.284114151498,26.7347653842,-84.3606219136,33.651206767,90.8246566001,158.253087059
0.155464558081,0.804859964775,5,0.965786378285,0.246474410956,26.7347653842,-80.9408284352,35.2996971041,88.3033766253,156.437150364
0.0602397871554,0.304504587054,5,0.989144165909,10.4309697259,26.7347653842,-80.115332088,-59.2068524023,99.6188627067,216.465151323
0.169953412866,0.796201215194,5,1.0672767739,0.212542830215,26.7347653842,-77.4438884319,36.7857828786,85.7365130936,154.5923206
